method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),405993.8972675903,0.8980781960267166,6559.8330645507085,0.0,-499.44250846578507,2112.0052762702107,3925.4454478430853,1423.068014243123,28274.790986304724,490144.8291504263,131049.56613778428,63051.34735203779,37179.061852192885,3913.2224185244413
Sobol-CPI(100),405993.8972675903,0.8980781960267166,-3988.6447267077224,-1.1526269487815328e-10,-559.8063903838848,-1116.2444324940927,19660.835366937827,4177.674982267879,17611.47618895295,587517.0978116305,125641.5880490892,83781.04918388711,34765.72082670755,4320.512625864202
PFI,405993.8972675903,0.8980781960267166,-22601.30198158475,0.0,15944.989853467676,5275.77658941946,46519.9353487654,5770.650512145192,49067.805702073616,1076108.0357247435,430004.4707080831,145259.24184942048,2556496.5730607864,17510.532328636968
CFI,405993.8972675903,0.8980781960267166,-25586.398903401103,0.0,-630.6754325435613,-408.0638395475107,37131.96196559322,2144.6531514533563,105743.03847160761,1052844.5785677254,289568.72648972773,184379.92331724707,73931.02078451816,5181.067538051982
cSAGEvf,405993.8972675903,0.8980781960267166,902617.5761960573,1588605.6297002402,445174.07535686204,214991.96243828256,156795.8531995793,30781.476218536496,148225.85094819264,1787526.0460307263,142933.71152107138,317955.39388022013,2639590.8909530714,168390.20711863413
scSAGEj,405993.8972675903,0.8980781960267166,-5925.252469600004,0.0,-803.6758020393318,-682.1746866925969,22334.65200006019,3453.5567078647437,17172.134313134302,542731.2286681852,131184.3201519836,83110.566647815,48725.43389632652,3711.584958793304
mSAGEvf,405993.8972675903,0.8980781960267166,73105.95760041242,89450.59573771525,-88105.95125547796,-9277.780689613428,56201.7248291946,-239467.27971875525,219484.97642188985,1514996.0546303913,111642.79038697435,50714.90079392539,2622944.7149804365,55427.37303283019
cSAGE,405993.8972675903,0.8980781960267166,280262.8846753766,697616.7720654034,225201.16518866684,1394.311942590025,26412.239371000032,3405.2699346225027,146217.14412727038,956152.0754064963,147128.83581935082,120536.0042018897,1040911.7556061142,19983.546481513167
mSAGE,405993.8972675903,0.8980781960267166,88454.1841296874,-511.52321437618343,-11699.86541644021,-2684.2770758641805,24822.31246071462,3441.3696479002488,82600.51896007881,1165886.233589715,166120.35859996962,126083.79227290709,2015696.1327350282,1675.9976432765213
LOCO,405993.8972675903,0.8980781960267166,-10136.927767084097,-1577.7846980194445,-12123.348078496405,4616.383785060083,15982.058619439369,2317.164521575847,34686.86702039774,132330.4358206857,72633.121314694,52448.71983285551,19118.25887098693,-6681.37832959654
LOCO-W,405993.8972675903,0.8980781960267166,357972.1541514626,7396.883831420256,59226.62795274796,-10837.673948395763,-111389.11705484703,30625.31909299953,117744.38024539872,81629.35911148203,16348.54135373306,39466.79832651186,103507.08835679528,-171419.35342624222
LOCI,405993.8972675903,0.8980781960267166,1430524.0745001794,1443162.4306835444,1664933.1811510487,-49329.35688538058,-41441.20292473445,-107746.51461887779,302240.1986248242,1861123.376170163,-250404.76335316012,-19461.051058222074,3260412.856054584,-513005.4201719933
