method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),1294135.2082267432,0.6380281071548257,26386.012935203966,94.12227992515545,-4275.613188574323,1178.2501981828827,6136.11351366085,3453.984236294753,27112.174001835403,481339.44224381936,-571.1842116896296,114332.33181183576,-5371.397655803477,2040.4457827454899
Sobol-CPI(100),1294135.2082267432,0.6380281071548257,47290.46961840238,169.0160196583423,-6510.115785943114,85.8811407262404,1553.6319065145171,1390.977994706666,42452.571644399104,456003.8203223756,-26246.763095746766,95926.22329371884,-10034.596319813143,5015.4061251319945
PFI,1294135.2082267432,0.6380281071548257,74604.1252617205,1240.1112765774596,523540.19109630515,1020.9122071454767,-1081.9830370419659,8252.254654334625,73602.2175227732,1815424.2139756568,152985.8458288475,160165.17828222597,2472461.810592979,13553.8724293767
CFI,1294135.2082267432,0.6380281071548257,58906.13231446082,78.17231146083213,-12524.086637463188,-1943.8615198265761,4672.642226044554,5935.214758084156,37885.81205553259,830212.3616567347,-7555.366880514892,224747.73876813357,-30389.971266765617,8124.281836999347
cSAGEvf,1294135.2082267432,0.6380281071548257,319727.80513671646,993700.1058361038,-97943.79633307131,89182.63226559246,-15287.718637954444,-236677.77567808144,282626.6443824237,822483.7905939743,-185810.70587443002,492509.74303742725,1021041.9075159119,179380.11550009903
scSAGEj,1294135.2082267432,0.6380281071548257,50647.74162184913,250.13576266355813,-12133.438475441886,770.4631341826171,3914.820291627897,5882.872926222626,44043.13656247826,479202.52284082485,-38288.3299712264,124336.60520613473,-17704.154194719624,6612.2502965156455
mSAGEvf,1294135.2082267432,0.6380281071548257,329383.5052541923,29907.041648372076,-438897.8308989047,86725.37897312082,-84727.74532605335,-91854.1227807859,157898.7966973423,954761.9453224558,-103600.0297501022,216635.18411303498,953821.4349476476,-224485.90185025195
cSAGE,1294135.2082267432,0.6380281071548257,113698.61404772397,570122.2468968141,16188.652138903242,3967.0713493184076,2718.415101125512,8781.608846254197,150782.97109184467,679794.1308151917,41050.736886439016,177174.90890355143,541133.2772467618,93385.58865492024
mSAGE,1294135.2082267432,0.6380281071548257,147478.14609991628,13798.987967188958,-60792.187112031716,1725.9006419920186,-1709.5111092256966,7884.884813567451,73781.16304744876,867675.2458259072,42154.045818720144,190420.2593455082,1127067.1121418413,-9148.893155233478
LOCO,1294135.2082267432,0.6380281071548257,61999.34246510989,363.77374136447906,85533.09113832703,2261.174117139075,11706.459259512369,9221.281487000408,43429.47870129463,477743.7326499885,-2975.0592431612313,138872.86351309135,266901.89942584955,14045.06826821249
LOCO-W,1294135.2082267432,0.6380281071548257,-25874.555101528993,68917.38867513207,-10509.90731877512,272285.92437716824,50749.383666734015,-123697.54419198458,276697.464696858,-36446.67989680998,188291.48800606033,267464.1145498245,-58853.75162735059,29714.729236095733
LOCI,1294135.2082267432,0.6380281071548257,339288.1860531443,539039.005985118,70397.37999872072,-10179.054423045833,-20064.542072328273,-1979.4783686236478,161634.71003328823,706369.2631768212,-53503.26127149025,359644.14535984024,550416.0383646595,197811.62653353438
