method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),958450.5249540104,0.7303360772831637,32842.254929695744,699.3179851838504,-8750.38248522504,216.3293526477064,-15605.594128626748,-545.8876960271155,84115.68654418719,318898.98995788343,-3297.8198306839913,40607.492561232706,-9364.329041664489,-10473.248002172913
Sobol-CPI(100),958450.5249540104,0.7303360772831637,56915.49930552582,1449.155144387796,-17376.569339817754,-12773.300159967615,829.0678461581367,14158.207916105881,36320.778512180725,119508.9441361345,-12420.117636545248,88840.83745826167,-20303.028973218716,-32846.1320993305
PFI,958450.5249540104,0.7303360772831637,439416.28267572203,-17178.26127841836,676029.5976174941,-7944.80765319697,-18651.81595135748,106623.52187547868,173654.84028708504,2890528.7491699024,829.7884158220841,130078.2208529975,2562143.0221506897,227940.5850994644
CFI,958450.5249540104,0.7303360772831637,91157.91128025472,1324.2935167488176,-19323.52879475709,-12055.57454281894,19424.271933835465,23539.864912408404,70932.02025978547,690662.7542636964,-15328.305830957717,105275.24107963976,-9394.459907396697,-46622.533979752334
cSAGEvf,958450.5249540104,0.7303360772831637,628852.3051676997,1229724.7467783615,618938.2551720091,12680.62737543881,92407.16079601971,22510.448650612496,318267.70817390084,1515243.2713873615,-111310.23842556169,407304.1683689477,1461062.7500311797,375396.5316542499
scSAGEj,958450.5249540104,0.7303360772831637,58173.41825321853,1345.425473686657,-14356.764315021459,-9595.90090771811,8125.536626021495,20894.47549916699,39235.314456442604,117049.99173941706,-10922.423719713232,71401.63597639627,-19234.88296735403,-33924.1661693526
mSAGEvf,958450.5249540104,0.7303360772831637,392286.9288189388,95561.14958773414,-897297.495182002,-74482.62529889215,-60835.676374509465,81258.67233029427,250116.55910622983,1803884.2670509769,-125307.69226974249,170610.49764653854,1505512.0355452918,-661315.449817054
cSAGE,958450.5249540104,0.7303360772831637,117507.33479420515,530089.4809639252,92456.21731045113,-3670.09205456337,-1193.1427139605591,19236.783515672127,180940.3291008959,706014.4685896314,75952.5980207506,104427.57022502882,610018.9081321742,287073.613057605
mSAGE,958450.5249540104,0.7303360772831637,270969.7855661131,66527.20165576988,-313589.8752503109,424.27594377847356,-23078.085306114965,46632.27079170788,151915.63722721228,1408698.8812124848,-10195.56932541906,101001.03491244887,1231639.745490018,-216368.6277124546
LOCO,958450.5249540104,0.7303360772831637,-109438.33940558787,-174572.5443423473,-96131.28092022752,-67043.0475377622,-110689.9202231334,41851.37214582274,-62259.581212227815,322601.792010581,-106800.13489115518,-63310.84666103043,-149429.63044385694,-59157.24300829158
LOCO-W,958450.5249540104,0.7303360772831637,310194.26703742513,-151017.62450974007,56840.66827514358,15845.458289223767,-16733.575229415477,106868.45481299725,24868.928565245405,-120926.81411666301,88828.16575871565,116760.98959342825,-147947.58135462968,-84948.47313329077
LOCI,958450.5249540104,0.7303360772831637,452541.73463980993,1119226.7354026847,412461.5016708877,19073.98623841908,182.3249507546425,48115.253015794326,296327.51973504387,1710072.5565386165,-9951.993742879946,185520.86318622483,1509355.193704793,640219.90136655
