method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),800697.9633643104,0.7615025585058718,91990.74176371522,18.346038333605975,2208.6974019550253,75.33990900276694,826.1089650819195,1490.678251521429,10766.943759765592,345398.1085758508,7786.230303217133,55828.308684285206,1041.0163150735898,-6.139182032260578
Sobol-CPI(100),800697.9633643104,0.7615025585058718,126505.47254732189,158.88812701093346,-4676.497810821298,192.2261305205238,2644.1043123961335,4299.542501430018,20450.019446723072,262898.01340731594,-4535.765453796294,25403.778934892667,-11384.697054260834,-10.863879180886773
PFI,800697.9633643104,0.7615025585058718,198505.2015210467,-1614.7947866022587,379640.276232476,803.4739778994117,3355.9776793163037,1844.3376446866896,47695.26732048136,1720481.6986132478,74468.52582083037,211683.98849551938,2058080.5153063808,-133.2611968043493
CFI,800697.9633643104,0.7615025585058718,194062.5028396533,270.62205720704515,-4069.2613491045777,161.94080118858255,3004.3699291404337,3993.9130793965887,65903.50983825757,614559.7358958478,-11312.168059314718,53730.97743570013,-14642.123713722918,39.524058128823526
cSAGEvf,800697.9633643104,0.7615025585058718,744931.713582152,933066.6512734997,367125.3796093594,-84406.51874925522,57469.48573974614,59554.0461237221,49949.835070499685,1130798.391036326,-47553.90514593618,298483.62580524664,1415653.0192770883,225384.9361277204
scSAGEj,800697.9633643104,0.7615025585058718,125715.18197395885,158.54717687238008,-5151.792153343675,181.5445086369291,3402.367176508531,4173.336531039211,36009.58283674007,283060.8345992073,-5428.746729656472,8287.936995976605,-11105.444142518565,4.738265394931659
mSAGEvf,800697.9633643104,0.7615025585058718,543344.5990313184,75583.3271925291,-635883.5581157897,24179.08435013471,-78934.77793259034,11195.385998324957,290051.38765691593,1252856.95376935,291320.785605364,-11604.51851416612,1412292.356271446,69937.64968350437
cSAGE,800697.9633643104,0.7615025585058718,337074.7307032652,539836.6297586507,95219.69465415916,2677.4167951384193,-4057.103296251519,-89.76521746293541,89205.78379799792,698465.794665944,62231.95108776002,71212.7722322833,552567.6156160989,188931.1234851547
mSAGE,800697.9633643104,0.7615025585058718,277657.95100551064,12116.528000857925,-161545.05724209992,244.3735765524524,6264.62481150818,646.9605281340679,48642.31260131365,1079452.6535803385,27685.545993930496,113404.21032475309,1226532.852893457,745.783121921897
LOCO,800697.9633643104,0.7615025585058718,147004.2214413822,500.72425308357924,149089.9167384467,602.8866654793965,-1529.2570202538045,4911.455433264491,16517.05744692427,302890.76653841033,-37611.43472915911,20492.592293873662,116180.50121390249,-994.4878252621274
LOCO-W,800697.9633643104,0.7615025585058718,-15211.880931348835,81961.41564013262,-129504.19505264498,64228.22915050729,-5511.282552604284,44951.358067516056,-33872.86549173916,69041.40828123823,125997.16364156641,85867.54564002632,392018.4709465779,-19166.83454531916
LOCI,800697.9633643104,0.7615025585058718,699463.5532262824,661410.3542466904,332672.8858154812,-2915.834528819658,-28694.41577507835,-10962.63724990841,152243.05566012068,1267996.4507427728,14618.736486263573,217079.27951734932,1139050.4335324862,340116.78105101595
