method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),645670.1514661089,0.8036802880647622,34086.911255246436,71.08301526744617,1340.4373067334527,6377.659188107413,-5386.193915494601,-2221.0999834719696,27208.535828388587,374220.7204763222,11337.339161162497,46811.497138506325,1688.5529303773656,-10620.794082841196
Sobol-CPI(100),645670.1514661089,0.8036802880647622,31426.318548027757,273.4222280013716,-2434.8216697043454,10509.071954069566,-41060.78133591068,-21031.549462839837,-1425.8565690033,187187.50873223986,-12114.151145294909,81823.04197498264,-1516.482204139016,-29998.498613779815
PFI,645670.1514661089,0.8036802880647622,373050.13757347746,6764.0199424490565,393688.26540275465,6723.545456237742,37648.02136606816,116175.06004828286,118821.82586060616,3089787.550805132,3250.9300390261924,125908.62872200494,2383667.426238523,398291.4034503107
CFI,645670.1514661089,0.8036802880647622,82424.73152713361,321.88786792673636,4039.881759520271,24663.70297852799,-67759.6395497378,14359.53445162135,34425.23077092832,897757.356914727,32497.06930758443,115398.74149411253,-4596.278429365484,-27143.119748394587
cSAGEvf,645670.1514661089,0.8036802880647622,655909.831405363,950318.5921091535,607231.6023180876,215128.485440508,-45140.36659132829,59132.72271123995,-9474.420086325612,1058193.1846138993,-102940.36248572497,59929.45072316611,1830983.5284459367,97661.70388778439
scSAGEj,645670.1514661089,0.8036802880647622,31361.760831888652,181.45533905213233,-1421.9793595005758,11747.22958857275,-40728.686962373205,-22341.726701016072,4122.049286209862,208491.45101537753,-8869.818867486087,85062.1483160751,-815.2785406090552,-23015.127764925244
mSAGEvf,645670.1514661089,0.8036802880647622,409544.7599854255,207921.01843709825,-846859.2089793747,-57108.0635150224,-111570.80349741317,91236.79237892246,109617.73055348592,1146300.7395350114,6805.684076878242,16158.476923197508,1766215.7534991712,-604311.5755145242
cSAGE,645670.1514661089,0.8036802880647622,218162.65163627255,593499.7002394386,172193.09225302207,1094.102633842743,-35491.914606261525,-19184.57318264667,43839.42103704416,629867.5363165783,96149.61755850971,68437.44972716687,784190.9945610183,209527.48136364584
mSAGE,645670.1514661089,0.8036802880647622,311245.8277923954,79213.54772487145,-332956.8650844268,3609.388794204845,-47197.21149270526,20838.519620354797,94604.94342400543,1190383.8696398432,-29026.431738773586,87240.55583959424,1583550.8398347269,-196123.40027220373
LOCO,645670.1514661089,0.8036802880647622,49706.74937521131,18859.463266120758,8445.365134573425,24663.08225008927,12474.732427758281,49070.88017180341,39180.610112158116,627882.1017200281,44988.15268032695,142321.47110651608,35997.48507522652,79348.91159928823
LOCO-W,645670.1514661089,0.8036802880647622,-157631.18448027186,3430.575932046481,501765.65033530246,-67191.81520206147,-676510.7111516914,174118.56633644894,-67616.59497881879,307686.6476783495,42814.09948176992,34020.30674995788,6348.198383713306,441578.99712092656
LOCI,645670.1514661089,0.8036802880647622,654667.4380125618,1129410.3931719358,513389.90995925246,-9268.561962984502,-6399.997875254601,-126767.83388053253,36429.29321144149,1190164.6603416028,-241178.3785062353,95963.35291261459,1739774.4098341654,351677.28604428424
