method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),338251.35984080116,0.914393186610436,15744.825227982074,0.0,-457.255892221001,6293.887198009354,13058.199628752482,18.39171912849997,145109.0720893181,480120.5043803062,24951.32189552611,24859.704363240133,37891.69643403907,8586.108425332495
Sobol-CPI(100),338251.35984080116,0.914393186610436,29523.02794767818,-4.610507795126131e-10,-523.1249182251637,12097.800860549714,20958.424729244936,1365.132695409564,70489.1731216828,420845.9118934539,-12770.669173370554,43283.36060581513,70956.34182884576,-1002.5359892999836
PFI,338251.35984080116,0.914393186610436,37378.34571961238,0.0,9299.019156302558,18978.42469816003,37508.24228573823,3591.691938771284,21347.967971871898,2197094.4846245334,203249.54704317538,223321.61134295183,2220859.6111635016,12482.94257086824
CFI,338251.35984080116,0.914393186610436,34408.08614346053,0.0,-817.8146676159231,10669.838577073184,28757.169713095704,1355.5296933888458,224406.9650084682,926149.2012020369,51152.44109215966,72798.56520809466,133418.8007407831,5482.714578171377
cSAGEvf,338251.35984080116,0.914393186610436,955258.8708201223,1441621.9909663452,674528.3384270458,53238.852584197186,-35932.76943493774,46003.473859962076,105694.88768291706,2060990.1702446446,-50770.61895783851,449644.919050538,2472252.584404775,507506.0753880795
scSAGEj,338251.35984080116,0.914393186610436,29841.075083478758,0.0,-451.9437495553284,10777.019804429612,23608.673775987292,1429.967514955555,71745.38172840874,413354.02792325,-13496.406378296087,54796.89317650715,68805.38863114448,-614.8614667743677
mSAGEvf,338251.35984080116,0.914393186610436,143914.37249256065,-1297.7499878942035,-328548.3253058465,89727.45672498131,118899.78198126658,-606.5339191812091,291108.25174717186,2004140.942444675,-6564.606708312407,200508.523981635,2395746.819128859,-91700.25739083951
cSAGE,338251.35984080116,0.914393186610436,297170.05785194924,714041.6773085968,128107.38804403883,16662.173706115173,38943.13513948117,12287.30963585432,114033.99666503926,977005.4837184906,85224.53871027245,105561.67501265253,983257.4162671044,242702.6587784323
mSAGE,338251.35984080116,0.914393186610436,85946.6251003179,581.3655249893357,-47492.26796938888,8796.847588270137,42761.2173379143,5043.148278807982,53815.92934366227,1490293.5402512325,60504.315984413566,131669.1112255342,1881237.805260978,3149.5534017579967
LOCO,338251.35984080116,0.914393186610436,29483.01831241895,299.84138966572937,-9322.369631893234,10405.358132704627,18659.987759705225,14984.91806658631,31884.774673587934,-1013.0906604593038,-9664.374291684944,-18741.290118132834,12970.991453918105,-26512.92018580984
LOCO-W,338251.35984080116,0.914393186610436,48911.769835329826,-135860.8839618046,235279.4770743726,132725.69290198263,148305.09835865872,45162.94997432069,-49988.40639076508,163745.4179383968,-357990.4959086249,2006.3963068749295,-14814.407518467413,-60608.48735567497
LOCI,338251.35984080116,0.914393186610436,1475832.0779709467,1548904.3781352653,1700368.1341414563,26169.253340808675,21442.970645441674,36749.15253683599,224949.39546275698,1658864.8279820736,-273398.1000641836,37966.93557882402,3386940.5582302716,433570.55382362986
