method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),728887.5935317642,0.8045033022022932,58940.134753628576,-374.83124052430503,4900.066010584182,3488.170391641266,979.698643596028,8185.27993954008,20219.867675089685,465200.32753495144,-8648.265412399545,28885.963480913837,7958.932749143685,-3745.6711090719327
Sobol-CPI(100),728887.5935317642,0.8045033022022932,74349.48991361998,872.8079958484591,-5464.710114661161,2770.402982331107,1897.379979201694,12724.241235169657,27179.188020416364,363887.55799991614,-19816.923203389277,41578.59563171521,-8126.462091761526,-33998.36544939559
PFI,728887.5935317642,0.8045033022022932,270701.1141741398,2695.2224500451703,369723.05803381826,633.2375489986734,74516.28396241646,124334.72433397932,172404.95359446586,2336226.6235303143,7427.77408548235,85985.89818726713,2449145.4508515275,159565.5131153711
CFI,728887.5935317642,0.8045033022022932,167065.03415199125,1113.4784699470038,-12879.32975715783,-1133.3964290119475,24163.663795052795,78144.71390864463,77063.48717820446,946927.1612776427,-17252.522816001554,79651.78841139167,-5879.013186558499,4017.8304098070366
cSAGEvf,728887.5935317642,0.8045033022022932,771880.4513960234,1340474.4287744532,109369.27437125659,-86028.49371724948,-198784.8562847888,-36472.37026217114,273727.5212672795,1268734.8551394348,120943.19401531573,-36567.34463342652,1463237.0055766297,384994.2021006178
scSAGEj,728887.5935317642,0.8045033022022932,84844.73206860339,868.3947003218345,-4423.438349748263,2701.1161015144316,3739.1145989984507,12001.161430872628,39648.21141077939,336541.7709762185,-19939.83967257978,37464.18264482834,-5383.015038984828,-38096.38489450584
mSAGEvf,728887.5935317642,0.8045033022022932,469241.8413788988,194587.34761994146,-682113.428257518,-132124.11746515334,-40794.32230486022,-13858.374453436118,177550.3288723766,1411676.2507317704,-117691.2915093177,946.0533988093957,1788240.109045926,-445626.55023730174
cSAGE,728887.5935317642,0.8045033022022932,250781.24576541796,676848.960488684,91085.55838798742,12122.82962152089,3500.6929260254706,1523.6937072702547,114358.68057385107,813258.3226349832,86641.04853302972,56133.19571445053,695989.7069908114,259720.91760617145
mSAGE,728887.5935317642,0.8045033022022932,283758.07116479444,86274.1185540378,-169709.644130738,6080.929074656668,11760.51564702347,5239.997920664339,141041.95052571633,1315627.2301341863,-24193.795476592935,66666.86256581922,1526994.5518273544,-188079.16744948475
LOCO,728887.5935317642,0.8045033022022932,-72974.35422125272,-86050.33084881783,164590.91190912132,-51492.95318836789,-75503.60384395393,-60656.07572851004,-17954.065166931832,586586.7051057321,62409.447137571755,10051.356208002078,-67648.75459762139,-59393.374971890706
LOCO-W,728887.5935317642,0.8045033022022932,-186149.1988526304,-111653.36280633896,103677.94365182947,-10013.762474469706,-137298.5598355602,51993.38900947438,61563.19647505886,136928.76793322343,-19358.284054390617,-123016.40546335925,508.067820300949,-97334.6066675718
LOCI,728887.5935317642,0.8045033022022932,638090.8992211581,1332345.6987548033,255432.54559115646,19536.44212986715,-9643.302655730397,-89360.8821207108,186420.4360896144,1397099.0181478867,-39270.25121946912,93235.10319015104,1479778.6705337865,484293.5676231487
