method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),543861.2804457154,0.841762187073652,60291.43485928635,954.5888323598192,-8841.280258712184,3117.5134856624645,8099.480568126135,10005.50243075483,6523.762101348606,502452.7870047949,11517.911158081668,21388.684722193517,-8850.568349258974,7659.623939816025
Sobol-CPI(100),543861.2804457154,0.841762187073652,106546.56180409671,872.5591229009765,-5971.229811722763,6170.617911269044,5482.297507186402,10927.379783549539,7830.582798753823,336467.2311810779,-18854.594214996414,16110.85498587316,-13363.566909883388,-34099.30922893968
PFI,543861.2804457154,0.841762187073652,170459.21122753096,5234.259493353078,338495.32847272826,11935.355486301356,65089.469427212716,69305.82924646116,142238.12510109285,3439272.793269245,113647.17462574586,80792.22777648305,3448331.198590164,290094.7763379337
CFI,543861.2804457154,0.841762187073652,130798.12302306842,494.8305290262215,-12449.093862094101,3023.725970679545,24688.30928398075,16650.7117470674,48595.607451504446,720744.4422044095,16973.946514170966,-14426.838357853007,-4717.12766888598,-32115.47909497464
cSAGEvf,543861.2804457154,0.841762187073652,580615.8750737449,520153.251681298,62777.654954214115,-165299.89659353718,70166.93044798076,77323.44619848812,317983.6911627832,1555260.2504602256,116041.05681378349,308103.0294548627,493048.9060299499,557113.3074806528
scSAGEj,543861.2804457154,0.841762187073652,119922.76847959962,964.5400653297547,-8285.751623871038,5279.062277328339,4626.095609123353,9605.40771503793,21429.777822624077,322257.6529136093,-19392.067629719037,-3051.589363975567,-14601.325493728276,-38243.34526090295
mSAGEvf,543861.2804457154,0.841762187073652,302852.5358193312,150946.55739291757,-251474.5821977039,-3239.1733075915836,113592.23628460709,184705.4645189722,392886.89052122924,1669033.901556573,88503.8937596092,15983.595303169452,617944.1561188046,-583058.3677442507
cSAGE,543861.2804457154,0.841762187073652,306576.8914853332,478125.22774900496,51889.90767564494,8478.397984254045,8281.33595414213,11489.204110594414,193121.39692160967,1059235.0210305287,122189.94664544522,68056.01348057059,323503.6479981325,332366.172381264
mSAGE,543861.2804457154,0.841762187073652,194716.15493390415,30814.09822709868,24250.644019282383,4645.5194090430905,20755.34652293525,18813.277283856885,169581.6118228883,1793126.3520391101,-11048.332165786118,76205.6713811854,903951.8748685507,-264756.6876201667
LOCO,543861.2804457154,0.841762187073652,409691.7940306921,76389.06938251038,214873.90165742463,280928.99484933994,124789.44357284496,279105.60496679554,131205.78507983475,818369.2465503677,276301.11884949356,98311.10856189346,24899.19876114535,61889.264891989995
LOCO-W,543861.2804457154,0.841762187073652,126574.96488079744,110270.56441392635,-207042.96065365113,72596.5001571722,-54817.48967004599,39735.30316196673,93686.9768782228,65605.15337730543,44056.6706284416,-29372.04827858179,93679.82118310028,15477.41787630644
LOCI,543861.2804457154,0.841762187073652,570636.1654433641,661778.9463466015,104652.70378484903,-26303.18310070783,-6581.706476218067,-64555.94740022812,283339.42638973147,1640244.034564793,-95014.30939445039,174050.41437766142,-1415613.986394317,538036.5416382183
