method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),1023452.1196507866,0.7437989644725427,19867.54867730342,25.648648440546822,1251.0949329795549,254.51497882208787,3476.5120890332037,3852.7985645245644,14693.207000815833,298748.7169429452,36067.20837784925,48910.664196520986,997.3853321631905,2256.323804806103
Sobol-CPI(100),1023452.1196507866,0.7437989644725427,9857.662298054765,98.6756130218469,-1619.7041221988839,746.5323012897348,1606.1034603752103,-122.8867862600658,-2323.976790515987,391534.7406081345,35412.90322453312,77814.6759287317,-3334.2552557887307,2089.348516993266
PFI,1023452.1196507866,0.7437989644725427,219282.8343407259,3119.8683082461357,645225.0262496917,986.5220472433139,10938.823724791524,-6219.252540935064,48251.65073155251,2043170.6757941896,111681.29574372002,145014.3682695831,2457852.0273760445,3589.447192487889
CFI,1023452.1196507866,0.7437989644725427,-30009.077353284232,32.02217822696548,-8087.950992991099,1424.2412890814012,-599.2779819383286,-11782.93947739387,-17219.829336237977,723818.5646399689,36906.396731297835,162376.23841985047,-9346.93768055283,-1514.4376442509238
cSAGEvf,1023452.1196507866,0.7437989644725427,497694.80891688075,1656964.8486432023,186411.91151022539,152408.10306120198,22090.69752454525,-306953.5767205842,108488.49137654062,1397910.5301009882,-74336.70434738975,438593.6367103169,1673109.4125857134,696082.0378914569
scSAGEj,1023452.1196507866,0.7437989644725427,6313.164984436473,106.20523936103564,-2990.944635538617,737.5104517971631,516.0619511773111,11.614858109736815,503.67819699284155,408108.5236388227,34491.767942999606,79654.0020365637,-2255.007279575686,1965.4287158082006
mSAGEvf,1023452.1196507866,0.7437989644725427,178455.14028190728,-33908.12202230748,-502992.3429923993,129891.14521972278,22233.34245204972,-254816.80884307437,16026.965764693916,1618514.767816504,-82409.2486193967,206786.888390447,1757618.8658986026,4789.002692507114
cSAGE,1023452.1196507866,0.7437989644725427,108584.0322918942,696042.0618435829,44933.63542279402,3784.7228495797726,-2447.995642454568,-926.1867137431727,49764.73848401957,897294.8109615272,95522.70869366715,157542.6275505899,680836.0389025612,325736.63070502586
mSAGE,1023452.1196507866,0.7437989644725427,179068.88409186527,16746.86784255166,-107227.35864816126,272.4278262699533,9198.639783816183,-4626.614210283779,46121.90873339965,1272039.7982643694,-872.3820091150084,179794.9313666795,1434879.8726043573,28718.858628525
LOCO,1023452.1196507866,0.7437989644725427,33448.38156962895,-295.39291930990294,72968.72226468765,1098.2607113420963,9541.310044890619,4544.765524290502,1003.366098789149,416044.244960301,46252.85527102335,90887.24617988465,191882.95357647573,3599.191688388353
LOCO-W,1023452.1196507866,0.7437989644725427,-30788.03077433407,59135.618464392195,-365325.3079872067,-88170.2342726904,178644.8037563517,-5654.5480479743055,29653.999983503993,26043.47014956695,-40522.49006216604,153173.65677339904,26603.085681611454,128899.41228821699
LOCI,1023452.1196507866,0.7437989644725427,387982.6748970407,932415.8830603058,228712.54101949232,15317.237618128303,14885.441586382687,25115.140679352917,113817.94011317566,1534556.7739905338,-37555.55726597924,363458.5320904623,1657608.2948669721,576859.3437180594
