method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),807814.644347199,0.7676281260668816,112858.3296478428,95.1654072907404,-3779.9883557004505,1281.6846367859398,4293.318469024089,2837.4627175826463,30796.017910527706,317095.3210684636,-10196.641878362861,46387.91090755374,-9494.295790941862,623.9171857245965
Sobol-CPI(100),807814.644347199,0.7676281260668816,182368.86137850978,174.88080833330844,-6772.13559450252,983.1993569576154,6126.718087140978,6761.093603325132,19489.663885636393,383934.1171181622,-12497.63515601926,20046.875153421217,-18585.302495788597,1822.2916211154875
PFI,807814.644347199,0.7676281260668816,255690.61155801965,-884.0975811559474,479800.46184192615,724.6940057788743,-15018.60019005835,5249.36888343317,46405.115410342696,2371446.624322245,68220.36185034562,83078.51339948096,2458913.97138426,12921.418689914746
CFI,807814.644347199,0.7676281260668816,223770.1648642301,161.95812023896724,-8121.614331729362,1938.9529218401294,5706.277344127884,6845.0906179966405,26830.98666132812,779360.9912663812,-10043.183918497874,85240.33520351781,-6341.58805304463,2090.633030381403
cSAGEvf,807814.644347199,0.7676281260668816,995301.9625243368,935671.2687113342,33200.8791112937,-167764.78111453587,-86934.58159864321,36049.147471407894,308088.8923646556,1251844.1832576143,5549.868140739389,48392.58721748367,822915.2723607649,353732.5494090407
scSAGEj,807814.644347199,0.7676281260668816,195157.54550232645,190.2195895195473,-7892.5533393125515,1615.0817971662618,5128.414370936924,5387.33283978398,28313.729280798812,394572.4636099811,-10724.274294346687,8586.075656494824,-19767.134130112827,3138.0688871317543
mSAGEvf,807814.644347199,0.7676281260668816,477549.3032532568,195102.71516036987,-690327.3216589736,51058.16676818114,7908.3567964877,-95678.67856092472,381296.27773870574,1292512.0299772443,41153.02973168576,208922.6381214736,973040.9438845566,10364.275062715169
cSAGE,807814.644347199,0.7676281260668816,452179.9611598025,430582.9607483994,83863.99361089352,323.87754372711265,-525.4725320749319,5683.0224632059,164697.0315668094,925188.3808458861,110554.9628701575,20865.711852926022,353467.9258821856,231191.833790458
mSAGE,807814.644347199,0.7676281260668816,344169.12691447913,8142.194876095292,-146202.86549219376,1291.790073314279,-6817.244472389053,10949.149720429945,101884.57609653025,1320877.586909103,61746.09863489321,71658.40794155806,1027473.8968945944,-16604.521990993486
LOCO,807814.644347199,0.7676281260668816,204066.23974236625,1355.6910882015945,212714.43833640416,2539.226997692138,7335.656558715156,11263.898755957372,42096.69593354082,651589.0375356674,11487.269762502983,58025.06522995839,18890.179358835216,-1032.4740307396278
LOCO-W,807814.644347199,0.7676281260668816,-80785.68227870144,17519.446526000153,207862.4766214839,-17805.179837594613,118942.95814403465,79240.74029497548,-10714.61739453714,59997.10093950868,156689.6387840146,23662.982731728076,56744.48289982735,29563.14954765687
LOCI,807814.644347199,0.7676281260668816,799732.0583902355,534504.7998868343,316802.290240576,-3346.831065546721,-22547.37983289268,2389.697846017778,302091.8164712526,1362485.3239446199,13278.782507273834,109945.53414058499,216315.52053977177,358167.3764723372
