method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),526496.5922687073,0.8521767002363578,7987.86109217687,0.0,-311.6702132652281,3973.947003741516,5772.405172449013,2344.2276013605297,-10998.3037503401,403890.86381972797,115079.22761088453,24495.086220068042,18405.173792176938,8805.964205102064
Sobol-CPI(100),526496.5922687073,0.8521767002363578,9562.0676086781,1.613677728294146e-09,247.93969795515872,-1033.7817596847947,10645.452607316565,3227.300830380899,-13605.909043574524,539734.8841775915,138261.2923620317,33342.50458218584,56982.195462367614,3973.507676504686
PFI,526496.5922687073,0.8521767002363578,3738.888917687116,575.1669605443021,10188.242169387988,1481.2773442177568,21413.10246462596,9283.964985714294,81554.46125170088,1405148.0700625852,387959.0303482993,47630.554026530706,2132745.834181633,24530.289425850613
CFI,526496.5922687073,0.8521767002363578,16190.736242176965,0.0,1431.2790884354617,-173.79693809512537,15625.222921088454,5544.596982993302,-41514.92992925161,961209.278852381,157890.7708639457,33258.29841904773,173167.82360952406,12489.111601360608
cSAGEvf,526496.5922687073,0.8521767002363578,588072.6009372463,970252.8147246712,193572.4337024032,-218573.01594177075,-62862.06821761513,4575.100999651477,152761.9634545138,1582769.8077680771,212483.89454668714,124156.45490034252,2006013.8883554684,-92643.26341265859
scSAGEj,526496.5922687073,0.8521767002363578,5195.272068220191,0.0,498.3097152786795,1019.7708593019051,9844.904201736324,2437.469528205809,-14914.910125133816,536154.0368234675,144661.5560778546,31494.320144716068,78436.6233493163,9892.00890251412
mSAGEvf,526496.5922687073,0.8521767002363578,147373.5988056627,-35287.73577563511,-45971.02880591294,-21141.712485698517,44495.82236678107,-10995.5119451629,177316.74113351107,1314643.8881871179,303297.29848128464,69928.1837601983,1976119.4700823957,-46675.71061442979
cSAGE,526496.5922687073,0.8521767002363578,175254.71167130035,572382.8210866059,87992.67670077126,8676.874245846666,11495.861780365301,9074.953245467901,135222.02907825538,908113.1784744764,202882.404376026,68248.08281318123,881404.8240000141,49219.452248541726
mSAGE,526496.5922687073,0.8521767002363578,20344.705971997686,2331.557479361982,5686.084759434185,6509.9340633378015,10271.393728757597,6628.256533014143,92327.8226117877,1072783.175756676,217026.0751348992,58989.63947821533,1623704.8795474025,-3954.3137499271147
LOCO,526496.5922687073,0.8521767002363578,-2720.6055904761306,3490.417762585217,-3388.554489795817,3899.5058809524635,-3701.5641850339016,6626.937963945791,-3838.083821768523,162804.1936687075,132700.14862312935,-15195.058702720853,24024.01785850362,-8595.282612925046
LOCO-W,526496.5922687073,0.8521767002363578,-139948.34390759695,-89277.54766487119,-47638.55287296999,-80213.26681875328,49949.70132921234,187056.63341238708,-27803.08861843332,7821.298845216114,-142609.56530784996,-137649.09136281544,130122.50706445439,-487459.0075926667
LOCI,526496.5922687073,0.8521767002363578,1042273.6186464843,963949.5223360462,1200293.9124943153,30800.23509078659,-133835.67978593567,-16505.008407949936,542138.6094917161,739203.7853832492,-1131098.4238717356,-2022716.27636366,2682874.4974351423,-1151637.719360095
