method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),832814.9451824331,0.7668872825275843,39227.851183910156,661.5447800672846,-5184.715154857142,4162.315138857171,5252.441740586946,1957.4174883294036,23179.87738665496,972876.8704267837,3162.064089584921,13785.47537570633,-7961.971540165425,-1222.451849585981
Sobol-CPI(100),832814.9451824331,0.7668872825275843,88203.46928883532,1052.6252823322782,-8128.850559721064,4064.8159366949358,-21702.692596590157,2889.940580591389,21064.442267947677,661842.4352199251,9064.241199065023,-16484.04315053658,-12248.291008037257,-30348.389715751135
PFI,832814.9451824331,0.7668872825275843,316313.76587966643,14723.316536047845,411680.0097829767,3099.5086986508686,25374.266520842444,73078.10394158273,174435.1369411305,2356364.4651508955,12434.9142024467,55831.46122978837,2750703.1801862353,22794.836096297717
CFI,832814.9451824331,0.7668872825275843,102206.30064825725,1867.6511138665956,196.24649309401866,5942.463356820517,-19030.952075318317,-2430.647779736202,67135.3148876169,1355335.9524247295,8742.793114207685,31776.783598938844,-8842.18904485018,-2054.372342263814
cSAGEvf,832814.9451824331,0.7668872825275843,712989.1897014696,920809.019409922,282237.3968446632,54484.03197425138,-124734.53240054008,-90726.57133068284,484312.5713688945,1273871.6448883163,175589.0782084521,29197.842128472872,1479948.970744275,205164.896290272
scSAGEj,832814.9451824331,0.7668872825275843,85121.82013898797,1071.0854971008375,-8705.236328720697,3588.2605494512245,-14841.744928525995,6513.802788342233,31903.82217539125,695219.3024612662,8953.199072026997,-19527.26825704833,-12628.684588550823,-34935.08701089618
mSAGEvf,832814.9451824331,0.7668872825275843,553575.7533673369,-48844.02222353546,-790927.0882047871,-90424.93964804616,35397.24976283172,-96291.67284206208,236223.60958242882,1384027.031641448,-125328.89977396697,255970.01856646544,1486309.1313364557,-332764.9438956864
cSAGE,832814.9451824331,0.7668872825275843,290080.4641231854,561963.2292840936,120214.79030035406,23797.500821437192,-8469.335821970391,3168.8714190136466,154687.29867671768,917928.7742443857,46872.506434073526,-36549.20614656927,627089.2687241813,100249.33361059838
mSAGE,832814.9451824331,0.7668872825275843,325497.8051885922,70881.41320243906,-320299.2856420107,9314.519456820912,-22862.85538387647,35267.42720769413,173168.34569398823,1233205.6679771007,-4990.1425665064235,10367.90178479504,1399127.7999001301,-107459.97688206458
LOCO,832814.9451824331,0.7668872825275843,20137.320867438335,-40865.10975709779,-2784.994518686901,-53057.96269927255,-20105.883822907344,42414.37266563799,47088.70529932331,572823.1751499833,10644.28285320627,-76748.83764489589,-54883.38221323979,-59141.83052026108
LOCO-W,832814.9451824331,0.7668872825275843,-93790.41049809809,-15416.816601545774,66864.75427742478,47095.89718734234,83855.43219420542,82707.26002675058,94109.89945655936,-141548.63958419277,191248.39593275462,213696.0608082606,140496.3166004308,-407577.24684847676
LOCI,832814.9451824331,0.7668872825275843,770117.5237507229,1052713.7347840578,457772.4725645939,44543.13306274172,-2041.763367652893,-26674.48766344879,318339.0590040595,1443932.4149743328,-357359.0526458621,-10602.803335382603,1577373.2198861702,308275.344257114
