method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),822927.0020490704,0.7826342808016249,31094.28639637452,215.4097764902399,-702.5017572186189,1982.576705223939,2289.3748084782274,9945.595240801049,1313.0056244725129,341415.0735070486,4173.980905945704,45196.06148135592,1572.9454766450217,9033.732840734185
Sobol-CPI(100),822927.0020490704,0.7826342808016249,101314.32787555207,309.4219842956789,539.074446123075,7231.060436163167,-25253.377461945292,-17646.400284691656,-20152.61085901506,269077.7851330583,-1068.0308381124344,80099.71768009917,3076.3045146914965,-6295.527375478177
PFI,822927.0020490704,0.7826342808016249,217261.92717351904,12424.916901338845,194330.1389916332,6895.270681789727,-20721.169972885982,74186.22697060043,190123.20626127743,2069949.7408240032,16138.817250253167,186598.5959758096,2817799.3068406438,77521.03600903682
CFI,822927.0020490704,0.7826342808016249,147541.79682189797,-35.45125606027432,-4137.968431105022,3661.6947487799916,239.1939430750208,-34138.64364161354,13744.961165466928,601911.4247744175,-3152.8299062195,122472.95511299184,2511.456452867016,-757.1258549266495
cSAGEvf,822927.0020490704,0.7826342808016249,306881.88566443603,1287922.110541036,-92977.71901890915,9216.262004456483,-158353.77007152746,-14056.149311369285,259314.78764161654,1368859.125911375,51803.8279900332,126319.7675587912,1593881.1449804297,260160.10643467962
scSAGEj,822927.0020490704,0.7826342808016249,86969.14358007011,286.5999927271623,-1881.4267883945722,7760.492471298786,-23824.033228502027,-18469.362969586044,-22984.941146222525,297108.05163033877,-265.3034921172075,79566.66764039709,3346.8763229468605,-10920.37977080571
mSAGEvf,822927.0020490704,0.7826342808016249,294876.4451009766,198003.60190571565,-298755.62976014195,-70951.6532270438,26366.56005034782,-65945.84837338328,248274.49049449855,1289101.5497154556,-93702.9838836249,305675.1655964833,1577760.8261475503,-290582.5977980085
cSAGE,822927.0020490704,0.7826342808016249,227317.81558959032,691730.8350848444,52904.82149546137,18836.70383707497,-13562.947344039647,-14635.016389251208,113437.80121354408,765253.5356173238,97859.3529119516,114669.08956751323,728246.1445368993,251055.16191894177
mSAGE,822927.0020490704,0.7826342808016249,258609.51841056498,74506.45174133815,-119441.95369269086,9755.170043419232,1230.0446343677697,-2682.0830269811627,142059.4365977192,1270827.0467671182,-13280.970144073028,114359.5278803645,1452397.2883531316,-157881.05977861639
LOCO,822927.0020490704,0.7826342808016249,36348.88532676711,-41968.305237250286,36324.43635247031,-23912.638149761013,-32469.17831038835,-8441.87661920616,23290.73836990609,498922.3772633908,137984.02013165737,66862.21920486877,28023.50726330711,61648.09148798627
LOCO-W,822927.0020490704,0.7826342808016249,-182108.51637319144,-72422.02721730225,95443.38875198968,-128021.03250042636,121240.78566341825,-133881.57384904596,136750.42063742218,180380.0821224776,151884.83140710066,-27866.10657879402,20058.727299902126,-211080.4227975722
LOCI,822927.0020490704,0.7826342808016249,485085.8033222314,1340002.9679354825,175888.70259923767,38833.11550786998,-7511.571384452749,-83014.78704740107,248647.94738554303,1430916.6696369196,-4911.853293500841,251683.13413912477,1543612.040679235,479456.38142325263
