method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),392890.236507483,0.9037923275818971,2187.850919727847,0.0,278.6126374149462,1312.325006122468,1554.3254146258405,1173.1367102040676,35092.62886360544,462030.1976030612,41122.22363163266,29113.400731972768,92206.9997829932,1994.9276789115393
Sobol-CPI(100),392890.236507483,0.9037923275818971,6638.170439116588,-8.06838864147073e-10,63.149548671784636,1601.026711263348,15638.169730174019,-2188.157107750309,-2233.29411781529,425742.8755149685,52226.531440347186,44103.593062228494,87118.38713340856,5941.867340031532
PFI,392890.236507483,0.9037923275818971,10462.794404761982,994.4539639456198,6916.045706802688,4964.629352380987,18772.858063945663,7821.358061224455,37673.55161360541,1223760.0411598638,355621.5532659863,69702.93891360541,3085244.7916312926,42726.20828911557
CFI,392890.236507483,0.9037923275818971,5152.278710204118,0.0,1408.632382993179,2394.8718278911547,18309.654514285736,2107.4776687074336,-1362.609836054442,922155.412740136,105546.08081768703,54336.41075714282,160286.57969251712,17228.50690136064
cSAGEvf,392890.236507483,0.9037923275818971,677230.1813407233,1386852.4768405096,340797.9175013667,-9078.510456045624,-96943.8173544323,-1180.098849662114,375792.5701545421,1863117.0986155584,509720.29192592204,163789.1395753501,2738112.96426228,282712.56346803764
scSAGEj,392890.236507483,0.9037923275818971,7332.163118238619,0.0,-117.2890376962605,873.3834911229205,16113.24644033768,-2669.005038888019,-11669.331995156652,424660.0235925804,61019.66881410603,43618.00277007802,78481.91213786934,7274.634845449997
mSAGEvf,392890.236507483,0.9037923275818971,-38934.958289714064,166464.56673310557,-8516.132905002218,-41270.53783278074,-51752.02288791537,26614.05004330026,135768.0892340364,1657850.3841662966,360323.21523393923,97481.5916288523,2763725.3634072766,-58067.04667422967
cSAGE,392890.236507483,0.9037923275818971,207154.0748410885,738116.7950512301,185658.84418480075,10439.041074220482,19391.43719809614,4889.612449132869,137205.1626128356,892632.16947755,226574.0181504221,72911.5131086611,1144653.9888220183,136889.8028171145
mSAGE,392890.236507483,0.9037923275818971,25311.203402669515,12033.287920620995,11783.545827734139,7086.407729479153,16962.381610805915,4416.316916086935,54958.553702262834,1174378.7996356909,298212.0564560807,66716.46704324294,2094168.9984968307,9635.61199184472
LOCO,392890.236507483,0.9037923275818971,2848.988674829947,4214.51924081624,1107.2371312925243,10924.416377551097,17147.5677129252,7791.080211564666,11694.226365986397,270966.03247142857,87836.51596462581,21653.259386394464,12708.723853741423,4682.231129931926
LOCO-W,392890.236507483,0.9037923275818971,56633.750614032826,-37327.25949786837,-6385.487620457477,-80324.12805828612,56739.93251339093,108949.43307157708,25686.383832228217,32896.38722426023,-11306.543608291724,185959.54219838502,-83910.22299671452,123683.14654452052
LOCI,392890.236507483,0.9037923275818971,890344.8067977633,1519182.4835056728,1196271.6928543062,30675.233127492014,27383.543762593996,11280.501426307485,495949.136452517,1165972.302911722,-772646.9417581782,-814269.7143671941,2996089.658826421,-1446062.8086905852
