method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),808382.0014525938,0.7668875143474515,69337.9015643652,115.07865783944726,-3846.9729757893365,321.8695768772741,148.19940386514645,495.46586663578637,20700.9231866732,298209.93577595335,20508.71274589334,14185.09797996335,-7589.7313382559805,-1719.2027725076769
Sobol-CPI(100),808382.0014525938,0.7668875143474515,114125.31098195209,229.72257843916535,-7613.969134266078,441.5072253386555,2320.604498440741,4209.499585547941,15309.807251435981,291361.5539137523,26072.40569068979,-6536.20621674512,-16796.49378425663,-1591.7447355921647
PFI,808382.0014525938,0.7668875143474515,216891.41569684597,-1347.1125001064502,426867.95795543096,780.173319497495,4859.489305159426,4479.03475363797,48373.55193504505,2078010.9246964592,150124.82387227868,123023.63897727348,2648489.0507406695,6386.830438271398
CFI,808382.0014525938,0.7668875143474515,202659.1592467609,246.45046326285228,5877.886261798791,398.13939191086683,3915.9703740194673,6762.426366173895,50186.305691379006,701078.3715112715,10968.159065717016,-3732.8212652120274,-17312.47822153382,-3884.7559956185287
cSAGEvf,808382.0014525938,0.7668875143474515,735925.4695021124,1028976.8122366756,210803.33617546735,-98529.0187725937,-70543.14690555539,-120951.58771099568,79399.69647518825,1478392.9687048597,-102545.50485673547,-127245.8745495705,1211142.8699008352,392763.53540145047
scSAGEj,808382.0014525938,0.7668875143474515,113934.3659378963,244.9704138735542,-9614.472777193296,329.0101259490475,2639.5531870120903,5465.781345646596,21417.171203627833,309214.75426471396,25576.550964084105,-17524.968314322177,-16674.463481345447,-1851.9836094203638
mSAGEvf,808382.0014525938,0.7668875143474515,295464.5475864345,-27615.304818219505,-791178.6803816133,124708.31730970135,87942.97080334183,-245939.13803621058,110721.72992855217,1435248.6906010152,-110800.14985076198,-16633.722361127846,1208996.0155521678,-41122.19299651636
cSAGE,808382.0014525938,0.7668875143474515,314751.23572553555,500550.44484620047,104092.93791732629,8453.09962191979,1492.6745177209095,9844.101061828173,87742.75561875776,844705.1002135408,123004.4156801592,-34929.20788311998,506813.89822404715,263343.87622420763
mSAGE,808382.0014525938,0.7668875143474515,294546.43641365273,12682.847029494995,-184806.96671302078,235.01747538099787,3416.876706047114,6256.250457700135,56546.680851027646,1268088.0599162572,70427.91934245217,12014.499788054802,1216001.3789751595,-29054.660383709146
LOCO,808382.0014525938,0.7668875143474515,141648.87678421207,402.7608591123717,124739.61449659127,841.2515338086523,-614.144980147481,8864.240470305784,23514.709173162468,442399.12564510806,18697.28024726978,8971.723598404322,87496.99184653454,-6084.621105841128
LOCO-W,808382.0014525938,0.7668875143474515,66426.81664126496,-88849.83753716254,117303.63478376069,-109407.18035254502,-33134.65964635356,67101.99774454428,106474.21674498223,-6741.502313428943,-148628.92057308232,80531.3240393356,-38545.582496986564,777578.5216630572
LOCI,808382.0014525938,0.7668875143474515,677100.1379565573,726841.4275332768,391942.0450162692,19027.856104705483,11253.98212889256,19892.57889382122,102468.35360922152,1392502.4888471644,86190.54396218807,-80813.84794113599,932672.0663337922,338844.6815688866
