method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),507473.52476265904,0.8664961089706169,8686.254125152394,0.0,-157.63953480296186,-5754.721072832181,25056.344940365554,4180.506597026571,30988.727764246316,554159.4959541411,79980.6461499598,77014.57129963397,62449.35869713055,6573.61046888202
Sobol-CPI(100),507473.52476265904,0.8664961089706169,18012.461988608142,-9.79732906464303e-10,2742.0330024756595,-18817.211162167,30085.166281877868,4413.9819234068445,-807.4962735557606,524496.5511757237,35618.92820005599,46155.757733720464,59228.372009111845,1438.655404952795
PFI,507473.52476265904,0.8664961089706169,51657.10721070558,-388.4564405705896,16291.27339008078,-13952.662392702012,60765.47381640255,6889.162777590507,50781.1109670946,1791821.1989993977,367527.9381700805,80191.49315746856,2328198.152922095,-14616.195452825981
CFI,507473.52476265904,0.8664961089706169,26563.47120813391,0.0,3404.5249083058443,-21279.2710666036,12998.052262475074,563.5851841943804,181450.675539868,1099801.6776140353,176755.25146397174,66585.7309470565,93208.90284194652,4826.468951999734
cSAGEvf,507473.52476265904,0.8664961089706169,817428.0430227905,1040395.5823141257,564079.547767147,-78639.14684110787,-77003.33962699817,-182009.4896858735,260284.41781586595,1562090.2763208072,327011.36110837664,325560.94866970787,2295061.7253733333,194015.8057221598
scSAGEj,507473.52476265904,0.8664961089706169,20371.436070405704,0.0,3849.7159708649265,-20445.508462341037,25163.667135272233,3627.8927694643503,-3683.7051469447324,531965.4968291174,36691.99827536469,59913.77815518802,46078.76766617125,2416.850254115823
mSAGEvf,507473.52476265904,0.8664961089706169,-20317.982091294136,21760.733558129054,211057.9224984818,111585.94395304518,34025.10720108822,-281239.35293370066,130411.86305501917,1617870.5881224126,136814.34686644748,32820.6991742556,2203332.162691995,-55230.19678421272
cSAGE,507473.52476265904,0.8664961089706169,294883.1397164894,600237.9265555092,173040.69628717552,-32189.908119450214,30034.78284246375,-618.9655975559104,165492.6442096969,973122.6782288118,147375.5536214536,60379.45978562375,958817.864635268,23388.78139515779
mSAGE,507473.52476265904,0.8664961089706169,129732.41703428676,-1495.5157600105827,16400.238524786386,-26522.53801364768,40340.64864605991,4900.264607898267,90903.86744780687,1205187.9157382695,191615.0996237792,71954.77504822447,1663373.883827182,5139.238647206482
LOCO,507473.52476265904,0.8664961089706169,-2107.390363383165,-9268.031123218068,-14673.112088534108,-31548.854724367557,14385.534560609842,-35650.94827948132,18279.737776414666,150033.4488679142,8976.841639681545,94438.80034798285,-2817.8977436662535,-30055.65042773803
LOCO-W,507473.52476265904,0.8664961089706169,-44330.2411726775,-33618.03752761359,-8125.533693623096,622999.4126292389,90409.57110362907,145159.3108634244,-8790.167794616482,46732.75784486237,-109063.47372153231,334453.98291478935,5281.247171710991,165780.78344702476
LOCI,507473.52476265904,0.8664961089706169,1559569.501791419,998534.9021322606,1522667.0684825722,-98850.29485550709,-45628.25663309358,-11550.339849074837,343013.95330739766,1874276.1540599072,-649296.7773681823,-765468.1306196293,2807570.24977147,-477659.51131584216
