method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),859740.1887573225,0.7817433576794294,16244.813618204207,34.1247630235157,-1384.4520629059407,140.26945635006996,5291.82965944201,6935.58199628524,22380.623797381762,368051.02663315856,31255.396130193665,49075.252757341776,-744.8176253628917,933.1448902554694
Sobol-CPI(100),859740.1887573225,0.7817433576794294,50181.1020871622,145.0049512351098,-5425.015877863268,-711.5958449480327,4669.427025779427,9071.915602926649,30914.345846932134,329026.1850044797,33100.674282025204,41281.8479717278,-6883.704285929095,793.0827152319391
PFI,859740.1887573225,0.7817433576794294,327219.65700073703,972.9342090871651,434954.0891104699,89.22611590870656,-8477.673343703384,10141.739145715954,80448.21512154082,2297998.3258673903,251727.32973757223,140872.49122586078,2138070.34150236,2363.4007267617853
CFI,859740.1887573225,0.7817433576794294,53888.20800973661,277.90065028204117,-14070.525000308407,992.6604132706998,4464.253213613876,13577.09992168087,19982.997178755235,627970.8499468896,56416.47884110978,50112.43823080929,-12062.240808086586,3407.445794090512
cSAGEvf,859740.1887573225,0.7817433576794294,820323.1978440364,1334459.247189138,321468.07782329107,-4382.250704530161,-57146.765255076345,76199.81485517742,506218.64329415146,1465452.4521335294,227648.99168970995,327323.0883290712,1678571.044736931,43115.69618041208
scSAGEj,859740.1887573225,0.7817433576794294,50101.13894143421,168.20340356591623,-6993.887866024277,-700.700447575422,3887.1285508088768,10343.945387137006,34934.52720468573,345792.12236309797,29259.72424203262,34636.89918634412,-8122.150931101875,703.1970983527135
mSAGEvf,859740.1887573225,0.7817433576794294,634966.8236212977,-31608.715415652372,-707517.8486458878,-100019.29783810722,125083.93539663077,-96640.62820476247,266260.52106315596,1305357.7211550456,182184.31157217408,301385.10928963264,1717803.8470647684,-108388.58223543782
cSAGE,859740.1887573225,0.7817433576794294,220912.68838382734,611320.8598828457,103450.50384659103,1165.9388297083701,2929.0326602590626,13607.320011489484,224824.49634050755,851756.2182111731,170441.89052224671,64122.73182948668,689835.0638966867,195700.937088072
mSAGE,859740.1887573225,0.7817433576794294,298280.70607318945,18489.00534203738,-236208.7268234246,529.4219209870744,-4598.157349191513,14623.459472845849,116200.64807246043,1203237.426343343,183265.37959803385,102010.95018768066,1441820.3099127454,12176.637144109389
LOCO,859740.1887573225,0.7817433576794294,49032.92783526296,41.26257997320499,38337.2401974462,4129.139014481218,-1235.5705980354687,15683.989117976045,32871.14119987097,428080.0342900513,71944.33604135271,61192.51359847991,165319.08967771917,7459.11145062244
LOCO-W,859740.1887573225,0.7817433576794294,-54523.05563308819,131570.10024540624,-82895.05710615465,-55504.630696913584,125140.01239092016,28893.312573687155,-33139.38685369734,70962.59884701701,108642.70430954613,147094.33547750456,27674.764177390614,125647.55786958973
LOCI,859740.1887573225,0.7817433576794294,542833.754031965,824928.7381816246,335421.97504965216,7377.073215637822,4519.960072780959,19480.690562576987,386529.71804138785,1451680.7520622187,201399.33521503443,139119.19756096648,1679328.198112349,162233.06433557346
