method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),889303.3170921871,0.7573396524554328,56176.16049939068,-340.7041392341489,6623.612054436875,5232.931540541467,847.7770665300195,-14629.498627991008,2347.7268291169894,857989.7305978648,16588.933179949003,27057.298127873044,8518.513895772165,-16610.69779520313
Sobol-CPI(100),889303.3170921871,0.7573396524554328,54054.361827022476,471.32841790530665,-1407.973004060931,8059.953023344947,-15881.312781845745,-41247.14448985109,-17734.945647911132,992118.9717451303,12697.8387830077,48447.54851716191,-4098.7776789512245,-39637.16048589057
PFI,889303.3170921871,0.7573396524554328,224701.93453826627,7310.648427357549,409999.429012074,2344.464439098607,70077.0486876507,68645.08403266163,192435.96131910954,2060043.5554502108,-9345.891624123673,54574.35125759675,2600773.9350994253,-31783.50782529486
CFI,889303.3170921871,0.7573396524554328,126954.93406940403,151.09063768805936,1634.4180406675441,14042.639597239438,28179.538218568196,-49218.050139807514,27125.305292630685,1524435.7593004336,20895.431141265435,101760.45199746266,-1759.3144163943361,-22887.86073330592
cSAGEvf,889303.3170921871,0.7573396524554328,-132701.7531178794,1285076.0891445498,-242678.96606553625,93241.04463702394,23738.270695431624,-4498.474870784674,408250.2222107663,1726193.4226900185,4559.220335225575,314923.9540323545,1247927.4317406896,236618.0069882902
scSAGEj,889303.3170921871,0.7573396524554328,50918.57753051084,498.60262111667544,-2936.135867540608,8385.872995227692,-13912.694223851431,-40936.48089681391,-24527.29151653766,1010672.4088240545,11376.79787585535,50694.50929299509,-4773.849541954929,-34299.67673473584
mSAGEvf,889303.3170921871,0.7573396524554328,504513.8284115861,-9200.324237774592,-314027.74876955757,35904.75206946023,-53476.211861062795,108110.00899573835,411789.22464815015,1679199.4897522405,86333.01408563461,72612.86291941721,1452653.7884899382,85754.06226455793
cSAGE,889303.3170921871,0.7573396524554328,106242.71603460965,664463.9798141409,-34536.33011656589,16780.800235785475,5.953377699803182,-25021.777408652964,73625.71065388172,1301297.7984859443,23711.293915700415,88357.68110117347,629447.8444320497,5505.75819039795
mSAGE,889303.3170921871,0.7573396524554328,130341.1296621469,57214.09220964279,13159.472271131743,6982.8368474821045,44018.73913612756,-47215.33068138237,121653.3907501332,1370797.7974993698,-251.34676437260106,41189.466657659534,1165772.7325481619,-54988.34878138842
LOCO,889303.3170921871,0.7573396524554328,58145.27659050061,14255.436686836416,30212.925783451297,-47975.77902374836,26488.108460044023,16241.643354922882,10755.863800681545,829239.1537889898,-25322.691661947058,20030.59233550157,-6107.9569948246935,9147.830407547764
LOCO-W,889303.3170921871,0.7573396524554328,106143.07269780211,11708.328054099542,-39937.13466668034,38805.00841788098,16129.227633358929,34870.06729116843,37089.69542832905,111151.864656851,152915.67943509182,42092.46064233523,-45487.753616671456,-95439.23135014156
LOCI,889303.3170921871,0.7573396524554328,152565.6372119002,1255154.8940049433,7565.170260710642,29884.679687686265,-9252.484003223013,-112158.30732207187,189083.79064827133,1737126.9830718336,-836114.2081542923,136861.46588002145,1346018.1172216577,6602.912215517368
