method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),474140.1006606197,0.8727295733835598,2579.964752418804,0.0,-563.610528722551,4191.098380725656,-1084.306129629549,-860.4157834088546,-6650.883890400524,440343.2190736584,107763.85425861686,16938.701477966853,33303.80093178392,-752.1271900982247
Sobol-CPI(100),474140.1006606197,0.8727295733835598,7940.435455024639,-5.763134743907664e-10,1141.9221140758946,4494.8183800077695,4052.11398582675,-2182.013271648568,-9265.935096505276,431536.18405867944,119140.37758378107,16205.321856064891,21499.538332143726,-579.2553381664139
PFI,474140.1006606197,0.8727295733835598,-5701.9052578228875,-139.8741217686329,15105.621268707562,7754.467279969832,12911.626969010045,1215.543820257124,48172.44181882101,1472658.894207181,350248.5827405141,29494.95735230547,3077284.0545931216,294.3898337869905
CFI,474140.1006606197,0.8727295733835598,10333.744824716647,0.0,-931.4368965230533,7745.898380801373,3007.254092063522,-837.7002133029746,6381.239876870939,779221.0209126988,262070.23557581287,27096.294001285103,55713.57426424802,-1459.4627823883202
cSAGEvf,474140.1006606197,0.8727295733835598,691247.4353452409,1204748.484631922,467097.10007101856,-32904.74924395932,97508.86363176582,-11170.746680419426,69433.73226672038,1714048.2834796072,177254.80994546507,106743.56712437188,2538123.3678668207,394290.31691617845
scSAGEj,474140.1006606197,0.8727295733835598,8251.248273727833,0.0,-189.2698414226179,6135.725406659185,3493.17020545993,-2307.2457309822203,-6712.689104381367,424088.95651774306,110109.80713896255,8475.490374137647,24340.903317632736,1957.007820134575
mSAGEvf,474140.1006606197,0.8727295733835598,68296.77558648493,-113915.02433478506,138551.88019952318,-113148.82428502943,-93828.47515758127,-76277.10449390765,-88956.36515574716,1411705.4864188186,87592.97891831677,204252.78653434757,2570332.0521540623,31802.806344713546
cSAGE,474140.1006606197,0.8727295733835598,269406.9357298036,682425.7580296396,144349.25427061063,10499.424450117842,14450.575553001612,2101.901605649378,98074.15889698823,818965.9227074692,153968.83151539895,52284.186496880604,1007173.9419305038,75151.87250599844
mSAGE,474140.1006606197,0.8727295733835598,20447.53110852711,986.6587854888772,16081.890729357452,4959.36820969318,17492.8580024916,-3417.5851479706334,51360.8809242178,1074874.185409868,163260.25412977542,60608.70081641486,1911075.656969975,10843.651734985478
LOCO,474140.1006606197,0.8727295733835598,3989.9772223735927,5211.098904610786,9162.483384353865,4475.322941647901,2729.862648374983,3739.2564762662514,6473.524195994076,118794.40025359043,132091.64841398352,10735.471713983512,-22410.796596220636,-14127.233928798116
LOCO-W,474140.1006606197,0.8727295733835598,-378036.9841882404,-42169.439862876236,37937.69351449324,43672.37647851829,113200.83650877983,-4009.0327238834802,-13100.658818310421,-46924.7646183484,-148007.23303425152,150014.95614248316,-155294.96763742165,-11892.632475398026
LOCI,474140.1006606197,0.8727295733835598,1402868.0341757373,1312476.8255158104,1552327.2813016647,32586.713898377493,24022.344577499665,6964.375125056133,179616.44531678036,1107065.415943034,-1963765.7622785862,-1462732.750746721,3002652.8316597333,-1135654.6060557612
