method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),430455.43192779884,0.8936811377703054,6085.814588824665,0.0,268.9129285652889,1017.5226685457164,36087.6015131163,2137.987092366442,26238.21013548327,420039.57749882597,74869.0633868686,71013.48594976703,14279.52693913327,-9215.110215413326
Sobol-CPI(100),430455.43192779884,0.8936811377703054,10189.729488964682,1.1526269487815328e-09,-526.2616586560812,3071.930434940023,42729.57012600814,3107.0573478836873,30520.588866054048,346081.6123218538,85848.81924736022,37924.983019278945,32398.185238453945,-17073.64271524308
PFI,430455.43192779884,0.8936811377703054,83894.15341955569,-168.10943739814684,77243.77178546618,11659.326895443082,74026.74609585293,10479.048772213224,21524.08172986703,1351700.9180576461,432762.7107498919,145155.27770777087,3034264.1983556794,24013.51740522246
CFI,430455.43192779884,0.8936811377703054,16662.850854702352,0.0,-3590.540228058351,4154.724356674356,38734.88130965881,1705.3318198339548,114381.59657552264,657436.877100375,102624.8978381161,100124.43837388727,75995.93603439408,2427.823226450477
cSAGEvf,430455.43192779884,0.8936811377703054,554257.8316317899,1512307.58066661,374417.87991602765,-32891.13508977555,366.63816167321056,160450.14722546376,-64813.26021401398,1883197.008758369,352736.13636856945,191455.64894533297,2343400.1005230984,648630.6478452557
scSAGEj,430455.43192779884,0.8936811377703054,13450.592798037746,0.0,-563.095965577173,2249.186360567808,43136.02399441344,2281.0374321113923,21883.682928599417,396610.0898385835,87793.00954699452,46615.16254051868,25529.196168349416,-18175.97054959461
mSAGEvf,430455.43192779884,0.8936811377703054,113622.60511432076,-150395.05220738566,-895783.9634926263,133307.52684703097,98346.75789044565,9032.176705277525,172296.6205001846,1616199.600265225,147047.08935201587,339072.90008779103,2427767.671243934,-117445.48171429569
cSAGE,430455.43192779884,0.8936811377703054,183977.067296398,743246.6180188757,91056.5820552967,10348.145964593583,37919.1364706807,10250.226117958237,124847.62497342002,897170.4626337782,221429.43276122643,129607.67785915513,1036160.6514808843,229270.13350223305
mSAGE,430455.43192779884,0.8936811377703054,146069.68053371523,-770.0579335688748,-115375.68568597245,19581.10320238212,43625.7246561803,8244.991736481625,73123.25627866793,1246229.5743257375,181092.36060890215,151295.17019355056,1943911.432165203,18744.49311648973
LOCO,430455.43192779884,0.8936811377703054,24181.154367542535,6723.258452453592,40496.79662860336,25215.75199279515,60290.42063988728,-2847.9996026727604,61785.32160125789,181641.83003566595,72318.72587986192,-831.3261039974168,58954.49590400077,17729.150496972492
LOCO-W,430455.43192779884,0.8936811377703054,-76431.56189498116,184684.27496489772,175265.50756101936,7966.434393350752,105925.22386490005,-15304.512002996638,-15660.879504813798,177333.0196042564,30990.137014272164,25476.805853841404,68467.25940256732,-40604.47861721848
LOCI,430455.43192779884,0.8936811377703054,1211529.680761885,1417473.1258269018,1430448.4038876928,46092.962959598284,-53962.2053311239,26233.704967901576,250187.0669845445,1705807.3957703016,-594966.9553688308,-430357.0276884213,3204766.8746003476,187689.4898117748
