method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),768539.72432272,0.7881307360687295,63596.661516515305,126.11991703498643,-4460.144240776659,-438.3523821285926,6823.108390367008,8154.572245153191,7767.63548718649,290803.06860562996,19059.30172454362,61963.84251923789,-7103.387738891586,-5.383922090812121
Sobol-CPI(100),768539.72432272,0.7881307360687295,97828.17335109627,128.442428945241,-3550.5981848426486,-553.0695085152107,12589.079596493555,12499.108086246537,-7311.289854370759,377095.7727605428,6075.91921589856,29838.263485783777,-7329.502548859685,93.12984731168218
PFI,768539.72432272,0.7881307360687295,274456.6542641391,-32.47056469589006,457069.6723315567,43.53816043306142,-18246.421974889818,25769.52625104203,-19513.687836823286,2337626.188318052,121767.80593851663,72781.61826189619,1953258.473266676,-95.8526019557612
CFI,768539.72432272,0.7881307360687295,159728.61200223595,-2.5797779156127945,1252.347186837811,516.7425846715923,11328.450314673479,8560.042608212912,17608.124651694437,662268.973217997,13186.563558886526,81729.88856834138,2594.085106615792,233.1317438101396
cSAGEvf,768539.72432272,0.7881307360687295,826853.9311545407,971302.3578707888,221668.8517763517,-97472.5731409085,-143705.97356502153,-134104.54681546427,30982.411716257222,1876496.328649359,57375.10437278403,246192.00462949462,1394629.7863609074,565867.0467852047
scSAGEj,768539.72432272,0.7881307360687295,100160.90907761955,114.14298462402076,-4456.542095954064,-559.157841549255,9315.855692903977,10890.121908002417,-4214.551701413351,397287.51518321794,422.10937576240394,7765.463488468317,-6814.285609532264,69.23012893693522
mSAGEvf,768539.72432272,0.7881307360687295,442703.8548580301,-94882.4332223772,-692169.0429412923,88769.51074370276,-98166.01395219052,-53710.33176510921,45603.30462158518,1690967.5310029776,-164605.40927809197,180226.2832967476,1576403.304529034,16385.78000637144
cSAGE,768539.72432272,0.7881307360687295,282633.2506402456,508734.6513899548,88977.02980953628,2987.0275086874626,-3953.1429501728394,3832.0410813161543,38907.920461094116,993142.3916649472,82591.05682703735,71384.47822871829,553915.182801659,296572.70962081646
mSAGE,768539.72432272,0.7881307360687295,296784.9141452096,12348.933962653526,-197763.3735571386,1209.3712074760513,-27563.69147722577,30079.556785253728,32065.620422038613,1453729.9294530114,13877.75789071082,104079.62059516582,1201217.9496485041,-2142.092525715594
LOCO,768539.72432272,0.7881307360687295,104455.39512209396,1057.9103716886602,105827.93145631009,1213.2877908729715,9330.643954783794,14950.236250635237,4322.6777533114655,426581.24959647935,-852.9497071352089,26550.72097856074,7748.8295250247465,-60.7973002884537
LOCO-W,768539.72432272,0.7881307360687295,-84619.62956077323,57834.010657955805,8285.541510478497,88251.77752491653,55158.08770525222,38145.61443226117,40289.77605249385,-123414.35039900882,-22429.76412835785,183998.96302665205,261127.60400097445,-6431.156041097426
LOCI,768539.72432272,0.7881307360687295,661445.9996438152,639986.7223649034,331411.89470386365,7416.695154019166,-33316.46280516405,502.44263701187447,102251.36389833316,1718848.5700495585,533.1692115534097,205556.98105900176,1206710.996411149,475789.7461620467
