method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),835028.3410630292,0.7406174706158133,80641.86245513533,427.6133190385881,-1658.843144864135,1015.6347495754017,9363.688974839402,13956.203322501446,43722.953627440846,256291.2565729429,-6852.451466497674,52351.19694519765,-2421.119100400654,-27415.240537339996
Sobol-CPI(100),835028.3410630292,0.7406174706158133,60162.56784838348,288.5542143448625,-846.2235621595064,6754.312083261816,-5470.546277689558,-2625.9221839385414,82899.81067482391,111783.60711379336,-15701.412495127464,50351.445857963015,-2785.8544483866153,-66393.67916183075
PFI,835028.3410630292,0.7406174706158133,338282.6235399846,-9012.589670541929,580645.693058248,9550.677243827726,56658.72447200806,50493.687187519856,127577.19419555995,2534598.140725672,4062.3152959190775,135420.13676057733,2129629.234271675,239851.0778485682
CFI,835028.3410630292,0.7406174706158133,135962.63756214338,409.91486881219316,-7094.025104962755,2891.689454939333,9497.147710628342,2824.025000661728,134405.2261991686,794684.6430157499,-15056.032751263585,100901.91592661547,4899.720508871134,-10453.991773653193
cSAGEvf,835028.3410630292,0.7406174706158133,353725.7513427795,976567.8581550868,222796.14479146944,-58165.55644385284,-114508.92284329653,-67088.4392608665,152329.79115545703,872345.3091598023,125961.89209953883,416817.4831784237,1306757.68430069,186701.93181988643
scSAGEj,835028.3410630292,0.7406174706158133,65110.17634212621,461.0183970062062,-1601.670632518828,7755.029650530195,-5271.7380134436535,-8518.43371892802,90637.54839788354,111251.36630049231,-16248.142137191258,48679.68122874189,-2730.4104881789535,-62647.009642085985
mSAGEvf,835028.3410630292,0.7406174706158133,542697.9458964234,139778.43947588047,-737381.0710532619,25068.226156420074,139761.76903606905,-94987.6886859294,219256.74713796983,1109700.3152781273,61235.70178452693,301840.22848325595,1290030.229641286,-435263.196415761
cSAGE,835028.3410630292,0.7406174706158133,206556.25210004518,507839.59116439853,75686.7710243777,19817.366258920545,-1581.5867866028761,-11325.265371690142,150493.53564263703,557522.7638194385,82584.93548293335,121854.82798202115,549672.0667038461,189760.74198563315
mSAGE,835028.3410630292,0.7406174706158133,279538.5390880588,69304.42919644584,-211459.36854131377,7224.664280152917,31048.758450706224,-8188.33614906403,148116.84491701028,1115064.3374834787,-10026.993963924639,159163.83294345872,1097721.1656146757,-230052.28479419142
LOCO,835028.3410630292,0.7406174706158133,54285.315546604455,-75122.28750496276,81448.74945504637,-83683.94215646584,-54197.37177357357,-79182.61030767602,23666.203333589365,273070.8602650004,19195.04031468474,-51958.97881440376,-74529.47211137158,-121864.92503723584
LOCO-W,835028.3410630292,0.7406174706158133,48159.8757511828,209928.23940996127,25515.639619775196,-25529.31366196676,-64899.538644739565,-45173.103525732564,-12576.89378937456,204106.2779219718,147079.2607014574,169158.05422855707,-9847.397409855823,24508.26286998565
LOCI,835028.3410630292,0.7406174706158133,515838.9475293509,917188.2165438626,251311.52945708763,20571.564579215832,-20917.21366559621,-168058.73841499863,201615.37777148606,1088516.873543886,-246019.48077053903,34262.73679586453,-298101.81608461635,263429.3573447508
