method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),636444.651571123,0.834525282944761,22805.56406341889,49.6237749173888,-357.09584388229996,176.49295473855454,3247.0060560064157,3369.8292149126646,13350.522296224779,686560.2725432105,36717.13750158844,59483.44472964195,425.6925080907531,1815.462608616741
Sobol-CPI(100),636444.651571123,0.834525282944761,42810.71197457558,33.46731132553374,2531.6155708325787,358.8715272275547,3802.6774423321394,4240.172573009109,11860.502088597243,802722.7550787682,59531.05799556275,32798.74263836813,2457.121296206116,2344.8886316576236
PFI,636444.651571123,0.834525282944761,230607.27312185883,6040.164603986079,409503.37439157034,1665.432009026641,15131.084899251233,11253.59975289402,95165.66033462062,2178103.1225985107,246606.5674205399,58452.53204397276,2659639.26699005,2645.7310612687143
CFI,636444.651571123,0.834525282944761,90064.84008183586,34.36511738598347,-664.1042039715685,1283.5493917714339,7408.242126030149,14320.565156715225,21180.997513145325,1544450.0874360492,90630.26051165373,17800.91779573157,10945.553326904774,1879.5840701523703
cSAGEvf,636444.651571123,0.834525282944761,727261.3293760684,1509670.1118746744,546797.7253828449,14757.46223324025,3846.685622105375,152814.2004807503,241107.73087977897,1674840.4112970782,149813.06773317885,311285.2930821497,2090308.648997503,-72940.42515639868
scSAGEj,636444.651571123,0.834525282944761,48068.18993023294,48.823344584787264,-124.84916214016266,198.0387316774577,3594.4841938494937,4280.103319067857,13282.731625597109,821473.9394441586,54319.64598700602,27703.31526880199,-246.79871522064786,2117.915501803858
mSAGEvf,636444.651571123,0.834525282944761,341172.1491195825,32971.43308454612,-670574.0274882014,74829.78318327293,189255.57614702126,87712.74159083981,289063.60550345294,1435173.787136069,191990.2000026228,-70955.50849606143,1936727.259209822,66509.99809859088
cSAGE,636444.651571123,0.834525282944761,239711.0866028085,707977.9688987109,133513.00598729277,3034.197862839585,-4498.637065059471,10062.678993636928,154514.73973309138,1073209.7520886129,77607.15085129418,44090.07114238637,788289.6233171449,38499.406022477415
mSAGE,636444.651571123,0.834525282944761,277183.2586973818,18640.183252351297,-226036.54927993694,657.3016568220207,-8776.931152732997,12549.159667898268,103638.47586497426,1272517.6479952103,89775.50177908223,94154.18345008141,1629908.0789076255,3731.0660959066067
LOCO,636444.651571123,0.834525282944761,45321.798537159804,-46.030243726912886,57996.83234115003,689.0258930731798,385.1890124367783,2404.6857228789013,3608.5216749078827,837678.6433803322,62527.13174349,30436.324891032884,227743.04538112937,-101.60766928142402
LOCO-W,636444.651571123,0.834525282944761,-63185.76668174678,-92550.98948114211,128178.46997254388,105489.29522691375,-135302.62052417648,26452.526191845063,130555.13372177024,70656.73905038986,164472.45492932337,-15289.730126336533,40990.63739189959,145435.32927143198
LOCI,636444.651571123,0.834525282944761,617885.7561516818,870404.7117979401,446663.18232855294,5199.892206103541,2137.9717223537154,18851.239144878928,282222.9854909573,1561347.3771232963,63541.271591522265,118028.73496116,1984242.1537192874,70183.16979426984
