method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),565150.656668351,0.8474914581279722,-4550.166934302251,0.0,-468.88208626647247,-740.9112001810572,3140.6463778687757,353.11647059273673,-651.0504130959162,274923.64373290306,118887.31281293987,37982.75870397716,24810.48124780791,798.521589418524
Sobol-CPI(100),565150.656668351,0.8474914581279722,-2679.547880085803,2.3052538975630656e-10,-881.5462016807131,-1882.3873675838665,-3508.2902184824716,427.47456400521503,10997.375581345848,372818.8297367635,36319.34971672121,88391.01552142136,59064.879704418476,-5887.040779390257
PFI,565150.656668351,0.8474914581279722,-3856.9344456121325,-241.32191913935822,1168.559127405868,2088.415550401318,30936.99895775621,6924.8919551287545,46502.62384545419,1361959.2166331348,553484.2105541236,155809.19532014336,3126364.587688479,-3272.9000280128093
CFI,565150.656668351,0.8474914581279722,-9132.425156936399,0.0,-1874.2063701398438,-1794.2789595118957,5543.756067637005,-1155.563061617082,37599.57909485779,661541.9203996854,144339.21303784964,107291.1679106697,75111.3319762327,-2607.2866871189326
cSAGEvf,565150.656668351,0.8474914581279722,537620.5472662179,904672.8770616939,451500.7404556158,-253310.47355727994,-195976.9059765404,-53954.31707866676,168910.65991783096,1667785.8103583492,89602.35535041708,65706.36618082598,1905737.594344138,473800.3294449011
scSAGEj,565150.656668351,0.8474914581279722,-3072.942783593433,0.0,-804.1316829846473,-1504.4736604559002,-4453.318469607155,1454.6239022020018,14444.210980472039,352639.7620849635,47212.72003997804,77298.99119625613,64647.72903726983,-5421.951127860579
mSAGEvf,565150.656668351,0.8474914581279722,148994.90453708405,-107718.072174537,6365.428257841617,-38676.92876529554,-41783.13131944742,-169172.58961593127,187520.49460062291,1340596.7597463983,216745.79110791534,-116020.19642898906,2065419.0259929218,114097.79874732066
cSAGE,565150.656668351,0.8474914581279722,157171.2550911448,589103.153661005,121596.35680696233,1396.0129597548585,9837.481953493883,6338.317826689919,128367.86977477254,814662.1727961341,167198.8068852195,126189.36769783775,906854.461505661,185895.1584252947
mSAGE,565150.656668351,0.8474914581279722,5667.161972319749,1328.9280998665902,8200.45161005253,862.2031261026583,12021.063764450491,4538.581590685946,46032.54809832232,1103875.0181835343,174376.784242009,115555.96042864706,1752544.201066388,-13922.636057024563
LOCO,565150.656668351,0.8474914581279722,-733.1609629020095,9019.065558466827,5362.189264458721,-1067.8995387631003,-8879.430389044108,9639.694917874062,4527.720638026949,25889.477190532954,101592.87148183689,69138.73839163466,41499.74331729638,-483.7128571352223
LOCO-W,565150.656668351,0.8474914581279722,164578.13718537646,76371.21991891117,52039.879519131355,145062.82491749545,-129468.98474659964,-36742.00068766206,26721.60663585831,92195.6566601017,157198.4621370426,238642.38686945982,166126.0195221362,37773.37875558666
LOCI,565150.656668351,0.8474914581279722,1385086.8951813304,995522.5173030673,1471799.874306067,6648.48591553187,12703.275506002828,-629.140455334913,351831.5386976679,1649268.3217106832,-247058.5751328119,-99152.47376370197,2756932.3616896365,62988.87430679146
