method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),665412.3612108561,0.818594182240749,38504.163937936944,-283.4770675804466,4641.638846187969,969.5884528745664,-1753.187048039399,12841.16229749372,54267.20301558124,363988.14791748463,-3930.4640986163286,43315.848601458245,16244.726162363018,-8927.430924096669
Sobol-CPI(100),665412.3612108561,0.818594182240749,25354.500182296062,6.896268788005899,1436.9404630102724,-2871.20838265677,2396.1026850125363,10452.723848915632,62574.838047913545,338080.7765409197,-10735.364444786797,91529.45467870634,11916.192643548071,-25442.668112916734
PFI,665412.3612108561,0.818594182240749,243364.74537433998,14026.927277357434,502174.13397767814,-6415.210697311093,29914.149120382266,51390.15705462184,204353.388043729,3269117.647763006,16630.266436324804,112557.19180535723,2494093.5989716654,278672.7536938634
CFI,665412.3612108561,0.818594182240749,60677.90228866739,-337.96399131556973,1091.858453031513,1222.04730685323,9469.56721734861,31173.05212310061,73887.68093918206,1143143.9820129965,-24886.742964708945,94862.94216508523,24087.29034522199,-23478.75452577672
cSAGEvf,665412.3612108561,0.818594182240749,-21801.195339829195,1259305.115562045,84361.34482922638,37179.364621535875,-32912.23238697229,265369.62750896625,262504.8238361762,1509312.241288138,55527.2293568803,235563.33404693753,1483130.8481551125,5585.88506249385
scSAGEj,665412.3612108561,0.818594182240749,22246.74693370133,-48.803904914762825,1468.444327589008,-3666.1367980574723,568.5007735344116,7874.698180929758,68565.8754715164,368882.4069724125,-12808.853070350131,91257.47637447587,13361.222606787225,-24843.870112380362
mSAGEvf,665412.3612108561,0.818594182240749,281570.62637440115,203023.37002353603,-643000.1870007776,-62709.33379176026,-135869.82837682683,220338.71093720058,276217.2021186403,1482756.995969331,-13189.71160250809,242245.6767037404,1677455.6292081294,-184095.6048776731
cSAGE,665412.3612108561,0.818594182240749,76966.48686890739,655188.504994448,38407.53348679938,-6578.540721080099,-7930.133447488539,26290.997807502306,229474.05544194955,898427.3678022433,131900.66708027173,96960.96855741504,745940.1971270809,187796.67332784572
mSAGE,665412.3612108561,0.818594182240749,171820.7054959451,70139.21585710613,-70334.52465045964,-2007.9683170239803,-39015.970373948425,74949.02858965418,208808.4360361157,1395258.7708088371,-37184.096769753385,101392.61560821239,1299085.1757297,-101649.33955352445
LOCO,665412.3612108561,0.818594182240749,44066.73344589246,6434.299849608913,71212.4195844786,38476.13166841457,121500.22741890466,71631.05984373728,146906.08424499945,697207.8630803581,146962.8851218971,22548.755058599403,-785.3389457919402,91694.96755867836
LOCO-W,665412.3612108561,0.818594182240749,-137136.7091601179,975371.0965223293,172717.57956151394,204861.4079132466,-43781.801794835446,23890.731047273173,-1983.5353789273363,52731.800864735305,133156.17820316704,9508.033886769068,9185.307918028862,36432.156932230726
LOCI,665412.3612108561,0.818594182240749,179327.6828640513,1201380.5469743637,122594.29534402257,-14400.698085416574,-15953.82828000933,88035.33823845116,389623.54248160124,1467069.8287133942,-554223.7905442929,155470.50314875972,1536947.766975277,135101.19526609918
