method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),328593.6159959904,0.9167812029993527,1189.0063864724361,0.0,468.0900993300893,5088.369057385571,4549.171760695142,674.5917058409541,18124.073644602206,155110.92535361866,54627.683918822266,13714.420941324264,7973.206846415589,1273.132862412749
Sobol-CPI(100),328593.6159959904,0.9167812029993527,2082.399373585047,-2.3052538975630656e-10,1272.3845823425315,-530.6046951125321,18044.72428005584,2524.505366700111,-716.0863280167232,156640.85032867957,50145.080534027635,14750.009231727183,6944.441118367054,3277.9980642215055
PFI,328593.6159959904,0.9167812029993527,17211.29339163372,860.8971312235226,9617.498060176615,1049.2438940033899,29399.677143463632,12823.911497066787,41302.976146444504,1602244.918099251,267195.98518699285,90005.113941174,2874617.623439151,14598.696736537677
CFI,328593.6159959904,0.9167812029993527,4038.496244607202,0.0,499.6151173892431,-762.8927701981738,12662.021790987812,6939.147685512085,-1486.0861371691572,482259.50095899386,150992.15883943823,20544.693513601378,17510.524014867784,2866.200139102526
cSAGEvf,328593.6159959904,0.9167812029993527,903246.1972902115,1739005.7555339448,886620.3291885736,-205026.80108413473,107124.80312095862,7907.825381975155,245862.6805119449,1650515.3813384487,416313.28760968894,194137.19008052815,2726014.1837954856,600276.2403980461
scSAGEj,328593.6159959904,0.9167812029993527,1427.5819031894207,0.0,819.6985837236862,-986.214878241939,19091.88165685063,1922.7041457627201,3977.5373529755743,217190.65037535893,39460.13683918503,11294.658589550178,4042.039333882102,3866.4317336298404
mSAGEvf,328593.6159959904,0.9167812029993527,-23753.80995279923,-184122.912552224,-36472.014331428334,215270.19351605466,-105121.07481107581,30624.71344811981,58583.91712728794,1449188.2263525822,187347.30466791056,80487.90047779307,2658164.2893385985,145593.24982482241
cSAGE,328593.6159959904,0.9167812029993527,235541.82275583115,738051.8045496274,226999.20382216544,649.2967806858104,14995.732573960933,3103.3078881887786,150833.53489621083,709237.4708855075,211386.2292702732,54181.275076503465,1066214.0737747592,276859.3464128091
mSAGE,328593.6159959904,0.9167812029993527,30564.875416803254,3131.974651094958,5053.844256065162,-111.89701663943637,13245.495094326254,4494.346877484292,53356.12116002907,1186975.388669914,200709.23097478438,70711.96628981689,2129908.389908211,-11510.925656026038
LOCO,328593.6159959904,0.9167812029993527,-5963.690690227726,-9545.676283429202,-5663.990059055854,-736.6160020025563,10334.52903571399,-5490.296472351183,12069.92197886383,178017.70233917277,42412.862246296136,5340.230141511245,49475.65664262703,-9338.234575735056
LOCO-W,328593.6159959904,0.9167812029993527,-91102.28043291344,65226.55602802024,-87141.15041729502,218170.5661053412,-180228.64286852337,251329.6510228339,-81156.54657219767,-52229.43418865434,-80955.0473213422,-60152.685675451816,-59017.99731171939,237768.09779376147
LOCI,328593.6159959904,0.9167812029993527,1470245.7026407542,1545182.256542561,1877660.6546816633,-16028.73918512417,-131199.95750743663,-57846.54914182704,412476.0086713787,1728808.1963027627,62072.04781683441,-738.9057241021655,3265556.023265478,143629.17870076187
