method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),748715.9818467345,0.7863016731945822,51992.87614317739,-30.31807093793759,3361.2585216463776,46.65556542482227,-539.9430222727242,944.3296113279066,13589.519672347698,418417.3841104006,12836.056848292938,66476.39813642937,4050.733952874085,-286.47923662909307
Sobol-CPI(100),748715.9818467345,0.7863016731945822,81644.42158938365,59.55173547995175,-343.04304717760994,269.1133879958468,-2054.3339742041,1305.563716896427,26966.151799968247,400416.83084211726,13606.226493339724,34988.34223148026,-3041.572578905247,-917.746617069288
PFI,748715.9818467345,0.7863016731945822,186958.13953926996,-4978.283994971076,428019.4071029398,638.0784805463627,-5438.803547965828,15876.80780854926,72111.14214376558,2101986.276835922,282300.769131028,-26816.741693331394,2320535.0281072254,-4642.888391857152
CFI,748715.9818467345,0.7863016731945822,154429.9509394545,-85.08706895343494,1048.794637954561,329.20963067305274,-2669.073333691107,1523.4129109439673,40484.60375239898,635095.0704957732,19212.5269826391,37305.65235279652,-8411.331361485994,-225.6785135670798
cSAGEvf,748715.9818467345,0.7863016731945822,441195.6549513773,1149589.323049813,139468.84165111464,126708.65555785409,142348.0728408876,-147619.79937057476,265944.3719450026,1595984.7468229784,-27107.512698494364,36625.18048218824,1627223.4710167,99630.40513701923
scSAGEj,748715.9818467345,0.7863016731945822,84388.36876249267,62.8011865564622,-229.50157668744214,240.0703631612705,-1063.018588290317,2670.587862233515,27362.67625144217,397645.386902906,16530.16967797524,22737.344123893534,-2157.586607843288,-1189.118333967519
mSAGEvf,748715.9818467345,0.7863016731945822,209965.3549889247,-49347.2264382625,-578119.1843533926,-163337.50735154655,129628.00898745844,-61281.9700537622,78692.64339940064,1508572.5433699205,32045.24917430803,378380.1592564173,1365213.9913024316,4852.242180618923
cSAGE,748715.9818467345,0.7863016731945822,237408.28008432887,518813.77446914255,73257.55723311243,-1630.3706423466106,-2678.7863388910696,-1452.1862640864852,169815.61686258993,913249.7580431245,143319.78990712037,38727.04205858355,577770.8080855669,183547.5502323414
mSAGE,748715.9818467345,0.7863016731945822,237570.88786302868,14286.98486137821,-154908.1036875816,542.0724928962755,2231.024229218536,3834.345949343087,83989.30737795889,1232870.7458539335,155195.42565803265,66968.24280327116,1201968.976866009,4223.2446946457385
LOCO,748715.9818467345,0.7863016731945822,85184.99149469147,307.15132216049824,67301.66683252435,385.63945429504383,-3078.667079092469,-4082.2254230631515,22417.157619221136,476043.7673889374,21321.206403772114,51371.57535503141,1874.9087674617767,-5242.077575659379
LOCO-W,748715.9818467345,0.7863016731945822,-11385.13553655227,-105039.7481361029,-167805.90235924657,-51196.75967189602,-12243.264344458894,107959.4481736088,-592191.601594892,54499.78437424073,-73140.24626483196,102856.47798171484,145836.98963030416,-150086.40333416607
LOCI,748715.9818467345,0.7863016731945822,580439.6185144023,674415.0895348103,254836.53866557358,-4422.502846142277,-5114.65057100961,-8414.965431176126,317072.4379630657,1427069.1371078037,117110.33891667891,128443.20298519684,1144535.7505211374,183470.4206077028
