method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),881456.5828768573,0.7469913138389022,52491.72826467821,180.901676915586,-7012.86993665999,647.7143805395463,1426.552208843059,1310.655679375399,18332.5672746044,396414.13796546106,9820.509478807857,37825.08591125539,-11002.528281260631,-182.69711353693856
Sobol-CPI(100),881456.5828768573,0.7469913138389022,72931.18650471978,134.06934285188316,-3512.9450222120004,1055.8700214171238,2720.560847706217,3805.711854180773,29320.49882863798,396515.21210999234,29267.468688471155,-21361.178149973934,-7053.599889460942,-473.9754636932192
PFI,881456.5828768573,0.7469913138389022,167681.60385898605,-2943.996090440778,466839.29274994467,2104.216111935093,7912.318555357052,19663.870249673375,88048.1914714775,1832179.8764886507,138190.02961270476,73379.00455982692,2831028.509324019,-497.7127132434398
CFI,881456.5828768573,0.7469913138389022,78907.7542946284,-60.330773528898135,-4651.259170457139,1777.0843465161743,6361.175206496031,6897.062153073261,22150.94264537783,732973.1170097614,80711.82304977253,27445.860730194487,-3392.4783797742566,-563.6936173019931
cSAGEvf,881456.5828768573,0.7469913138389022,557586.6164648053,1162254.300343352,275259.88432680536,-125413.07704302808,-118354.44549890653,-11719.073161666747,640115.9384860136,1388891.0681359083,56277.386762835085,80259.38141086232,1275597.1353898332,213263.0007595867
scSAGEj,881456.5828768573,0.7469913138389022,75429.83776928228,108.4759564078413,-3195.972765176557,841.7022303261328,2971.1435089900624,3577.5042875859654,27738.8848024396,399085.79015415965,26259.515414240654,-22103.844992429484,-5807.706146586919,-441.27745449822396
mSAGEvf,881456.5828768573,0.7469913138389022,443631.51079075923,-34244.978458203375,-876718.7967691538,3808.8757298905402,4167.099985020701,27155.905066201463,47712.112689722795,1214479.1097809575,142479.2739118319,50961.02587462356,1464778.1691936757,29896.419200622477
cSAGE,881456.5828768573,0.7469913138389022,230406.7987402335,516010.3470620711,102699.53800917395,5454.211491508124,-9045.034311531803,7047.851726652756,162075.2384308928,843771.8313080679,135853.85271090036,-3414.4839406939254,535757.8077723611,206560.5233665991
mSAGE,881456.5828768573,0.7469913138389022,246816.60288244023,13537.042250727232,-189922.5094935863,1874.3665224253032,-9226.741578892128,11365.692867785554,91608.07294959373,1180293.4199246685,111861.45017329999,48521.681837056865,1224753.894860913,-1280.4186146429272
LOCO,881456.5828768573,0.7469913138389022,98352.26049346197,42.212002502172254,98457.66215101548,2241.7644533225102,11833.480077718152,11965.041638465598,26749.684631106327,472607.7427487568,44567.989262560615,5471.959216115414,76744.88958868408,-1398.2875116609503
LOCO-W,881456.5828768573,0.7469913138389022,-24721.555255749376,-186012.1887525212,60596.07116597725,8132.648056393515,27449.73683918753,37520.59346368514,243986.1470434644,-12013.656977981509,-126224.23759238547,36581.15944512321,-98583.63381435465,263890.2190855758
LOCI,881456.5828768573,0.7469913138389022,571697.1712551801,599468.7532279692,362101.0043136268,-13137.857316248585,-37877.874791684095,-6789.353370670229,294459.207477137,1266347.8121325676,104043.52873082878,66452.52485088911,934750.8250360163,284470.9766922784
