method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),591500.9306244911,0.8354777415911043,77276.61263357499,393.5983034528326,-2200.459614986554,-1201.0481062709587,5451.407975208887,2443.3739009834244,35291.67989986681,360388.011371186,-8292.257512696611,63297.53846408863,-2086.910478570033,-20429.860327388975
Sobol-CPI(100),591500.9306244911,0.8354777415911043,111790.75739164584,800.5798623588231,-6501.054322648918,-4824.629627248863,9642.037239758352,-5411.0918595985795,-693.3840025524092,297088.282096267,-9769.435072413964,30560.35417834813,-6811.569382091247,-44570.21177927514
PFI,591500.9306244911,0.8354777415911043,379305.97987782233,-13778.327465646085,358455.61085668416,-12610.107502378407,90792.89906162547,41228.06959359383,143630.98608887172,2869028.5296515813,11489.718199594878,110916.13764896861,2631822.289561385,135153.71102552174
CFI,591500.9306244911,0.8354777415911043,138822.11486711015,1247.926405761158,-4145.87559773284,4016.699005140923,8310.575820874423,2868.6201789949555,60753.25848458009,744741.1847804729,-11903.616851144354,41815.370058505796,-13491.640655381721,-48009.449074237724
cSAGEvf,591500.9306244911,0.8354777415911043,700283.8572551399,1116879.689714713,174881.35815579537,-73051.9360827282,-122358.647640598,-82195.66561294813,205930.9507973753,1770804.9630795536,279685.8504366474,149752.3099313546,1432500.198038659,678308.7652098951
scSAGEj,591500.9306244911,0.8354777415911043,118624.966529803,900.3935756740393,-7129.286301102373,-4584.296816267888,14754.83410579071,1984.5564676509239,-6562.272222144529,309412.6534643823,-11821.433303200873,29860.330549604492,-8103.748541536393,-47607.798191616195
mSAGEvf,591500.9306244911,0.8354777415911043,540497.7682952136,54993.39966928121,-717353.2232404519,-39515.824630096555,51215.73979304684,-56801.9524970823,288518.8683379027,1765206.704207492,-46327.482595387846,-35945.55086603155,1340117.2207539114,-690254.1267412198
cSAGE,591500.9306244911,0.8354777415911043,306337.8300525291,537188.2752584937,102401.99095603613,-10262.308641216247,-1891.3760481652148,-11080.060095488428,147942.04980145663,956485.9139545958,88555.56257452047,87862.01755699606,585603.1285083739,318649.88610824407
mSAGE,591500.9306244911,0.8354777415911043,361648.9682266407,58606.87156986829,-260659.38748691685,-4517.383702683546,4403.294835879696,-16722.43821573054,147307.63548561776,1695998.9114462677,6104.458028308265,109653.16622580469,1276382.0093854542,-270151.49188095273
LOCO,591500.9306244911,0.8354777415911043,248280.98884505802,153924.9814845405,66962.55474703817,144581.56726116326,11845.16975481878,9642.395309937536,56745.50596873264,591378.5321087192,117693.78118740174,-895.6380066822749,-26000.892530594137,2412.3100668975385
LOCO-W,591500.9306244911,0.8354777415911043,75998.9217555377,34668.45962701462,195419.676955053,23352.996638278753,-66674.02763959568,48853.32682571631,60655.613318797274,-61994.9028144738,62810.5731836498,98693.96144748922,-35394.90829844568,-127046.16082105866
LOCI,591500.9306244911,0.8354777415911043,775458.792137403,1055935.831220739,389627.8742435854,-2428.385145017877,1627.3444958818145,-68222.70332752448,311336.0776616237,1776121.9568370888,-73979.85226828046,-235588.25008326164,1490096.8965064222,691982.818265799
