method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),490599.04808460793,0.8712418605932989,7070.104189457954,0.0,718.8198352362961,1465.6713394701073,13230.634969421284,2730.127683830913,23547.287173139513,381887.6471683379,38344.29491014901,34868.08587482845,20618.85430543241,6423.876058814087
Sobol-CPI(100),490599.04808460793,0.8712418605932989,11661.021957476163,8.06838864147073e-10,-2096.6760985865626,3145.2882572372287,8612.296602002514,2579.0412952325255,12422.299840435498,234561.61231079156,14278.820334546243,20634.062759644967,24883.680350303428,97.84355771233383
PFI,490599.04808460793,0.8712418605932989,10991.879445800965,-423.6252093279618,13846.106603764347,3029.9332303467672,15056.014128751005,3165.2788574052975,31503.41956653399,1697140.9522114126,280498.4767303207,37805.840835266165,3283067.667380989,25064.482853920723
CFI,490599.04808460793,0.8712418605932989,13908.654482195387,0.0,1640.9908463847823,3105.840104425035,36992.84243733261,99.95129621698288,55379.28075595328,490334.2971113831,79821.65501773253,28713.34819374705,81157.96092232864,2771.8789718432818
cSAGEvf,490599.04808460793,0.8712418605932989,320585.30699930387,1820490.263434643,33999.070252684876,11587.195227160584,-62964.310660740826,-24241.61553558288,81380.46639872435,1464937.6230482291,192466.8232443612,217004.99556447752,2304671.712680067,383201.3811099869
scSAGEj,490599.04808460793,0.8712418605932989,10375.148488472332,0.0,-1898.8388473260566,3218.500514134881,14433.948594561429,2647.567331237893,24537.286270467506,228986.67796443062,14564.372948244449,19571.449505758064,30019.338736027075,-1234.477281142841
mSAGEvf,490599.04808460793,0.8712418605932989,7939.395304109901,6218.043591434136,109557.44077289198,-138192.96982538747,63872.91676953295,15232.137667101342,281784.6795616732,1519378.0404725065,225083.33306680247,10301.307038054802,2204586.1108428165,-58208.95837114473
cSAGE,490599.04808460793,0.8712418605932989,185826.72948255134,834349.4378972821,30085.17461505637,3289.725228394895,7205.29195869985,6341.0242978974875,147373.99862555185,782843.6555700739,177728.52920443617,50926.431718829925,1034056.4883657405,165107.20670135308
mSAGE,490599.04808460793,0.8712418605932989,13111.423525166958,-470.9842910905336,14284.538588224254,3676.6492313577005,6054.465163345812,5905.053414841137,67748.73341487236,1175282.9304156653,199989.83400948148,58505.67970603136,1893106.6991946343,-16993.84560916476
LOCO,490599.04808460793,0.8712418605932989,-1783.0278470219346,3086.3386292411014,11746.423392515338,7195.173309849983,8165.361403958348,4283.079467274423,2920.5872744232765,26492.876726527116,60659.794564429205,541.596822464373,-88647.1519894345,-20478.524603034253
LOCO-W,490599.04808460793,0.8712418605932989,-85567.00745980504,-87809.15767827752,-131342.84369331057,-39912.482764582164,27994.834906974793,-23539.688049440017,-57429.31015783046,-72711.57933045067,30744.51403944874,-216475.68332631947,-47292.95011831946,-111454.22125203961
LOCI,490599.04808460793,0.8712418605932989,1322949.7261021603,1666627.0202167393,1319048.1629422214,8893.823713409714,-35036.94155557128,34507.677407470066,471107.3178900685,1649292.300211932,-707598.8341169679,-69589.77927363571,2814366.1182199493,-682641.8693822105
