method,mse,r2,imp_V0,imp_V1,imp_V2,imp_V3,imp_V4,imp_V5,imp_V6,imp_V7,imp_V8,imp_V9,imp_V10,imp_V11
Sobol-CPI(1),871837.312047324,0.7626682669250618,108808.81468619249,880.0908095662016,-5740.924563692592,-1009.4827738250024,27359.289573319023,23402.345126957225,32490.264302053023,348034.0098211539,-4657.8044417721685,47005.71100501652,-12779.062266641122,-7028.90227660333
Sobol-CPI(100),871837.312047324,0.7626682669250618,153854.789790375,1540.6483119158859,-12159.903640813762,5034.637525026216,3348.6104246774125,8405.659040144996,31120.971343665162,193244.89076904833,-12639.899306713447,32224.462502862738,-23333.700226302175,-17867.91219115822
PFI,871837.312047324,0.7626682669250618,250908.7714954078,3767.8797401012853,530482.4903430679,11272.92829072976,37948.055485250894,49169.69671791361,262475.96665121743,2536646.810452184,-11379.999908687547,57294.11196237838,1724343.0622146614,262614.8728356046
CFI,871837.312047324,0.7626682669250618,138387.41109907336,1513.6902929341886,-11780.742011630791,-619.0258659659885,31841.913395341016,22688.040131943766,80045.37727207877,895083.4028730533,-8418.856096524512,36427.47310634225,-25012.635348236305,-5428.473543636268
cSAGEvf,871837.312047324,0.7626682669250618,728997.209365339,991789.340880395,307338.22465129057,164859.89269622462,-168355.40475356393,-103750.45072546974,516748.1321498836,1743721.4617899293,-61677.036056724384,105280.97832708945,1267103.913346575,419007.49655315187
scSAGEj,871837.312047324,0.7626682669250618,154207.3625279651,1422.4183714245446,-13056.96675191028,3018.1561906227143,349.6521898714127,6928.783331215614,42144.47059570183,202460.4831600584,-13023.27850467281,23136.567209174973,-20441.320210947888,-21248.795277738478
mSAGEvf,871837.312047324,0.7626682669250618,555518.5680159661,134467.83087380882,-725933.0209150854,79343.19568444276,-155383.4608450178,232510.18456016015,185854.27075158572,1585972.140816932,-39521.74426598288,24821.4385808059,1193260.985468085,-647950.4172322536
cSAGE,871837.312047324,0.7626682669250618,355013.61547262035,558525.6725638469,84370.563715702,15562.047948186513,-1518.3539317121488,22271.64511418031,176223.48001621998,799714.422179149,115401.1891128417,57083.07125080565,487652.56383322185,235972.22753378117
mSAGE,871837.312047324,0.7626682669250618,275616.79256168264,60578.793244841305,-132279.8964940971,7720.497532204483,-40593.555340908184,70484.54091734151,192352.08963308707,1413564.186347605,-46915.67329729737,64979.69990774056,1170728.5955993829,-130208.33754692238
LOCO,871837.312047324,0.7626682669250618,11894.826934919227,-119803.10557168466,-90116.74906995392,-180218.681155217,-139747.0030552072,-80968.56713190326,-106915.09282521473,383902.26997705025,-93327.38449977455,-176817.9617730073,-274961.7307549792,-34089.59196519875
LOCO-W,871837.312047324,0.7626682669250618,47715.30549915101,-37441.26732152729,44005.62373881756,136196.6348368125,-30812.939917441116,37246.65498401475,34344.58941216913,85287.50229992623,66874.51498206804,67868.01740013098,-110386.23054570485,-12065.26246989526
LOCI,871837.312047324,0.7626682669250618,778448.6820968091,1053247.7387740617,274044.9047751548,25813.0930827884,-10805.719763273839,84908.91138292849,330922.4129846869,1754120.6937359849,4302.563178210054,152270.4258881961,1066443.4325302872,378160.73879881576
